total_words,num_statements,district,is_bank_president,speaker,date,disagreement_score,dissent_chair,num_speakers_in_meeting,year_month,unemployment_rate,year,national_unemployment,unemployment_gap
1030,3,Dallas,True,MR FISHER,2006-01-31,0.1943157258707361,0.292798686772438,24,2006-01,4.949999999999999,2006,4.703842592592593,0.24615740740740666
1173,2,Atlanta,True,MR GUYNN,2006-01-31,0.1587030195284229,0.3804607869174992,24,2006-01,4.94,2006,4.703842592592593,0.23615740740740776
821,2,Kansas City,True,MR HOENIG,2006-01-31,0.0888862472862627,0.2702591446130438,24,2006-01,4.066666666666666,2006,4.703842592592593,-0.6371759259259262
870,4,Richmond,True,MR LACKER,2006-01-31,0.0964796546121922,0.2458870961399204,24,2006-01,4.8,2006,4.703842592592593,0.09615740740740719
1028,2,Chicago,True,MR MOSKOW,2006-01-31,0.0863896494014999,0.2847510937413416,24,2006-01,5.12,2006,4.703842592592593,0.4161574074074075
811,3,St. Louis,True,MR POOLE,2006-01-31,0.1832089696715083,0.2712011675196455,24,2006-01,5.05,2006,4.703842592592593,0.3461574074074072
1226,3,Philadelphia,True,MR SANTOMERO,2006-01-31,0.1212939996636496,0.2450631928800959,24,2006-01,4.5,2006,4.703842592592593,-0.20384259259259263
601,2,Minneapolis,True,MR STERN,2006-01-31,0.1257338702173336,0.2942079974315421,24,2006-01,3.525,2006,4.703842592592593,-1.1788425925925927
1358,7,Boston,True,MS MINEHAN,2006-01-31,0.0687826061471137,0.2272285997626346,24,2006-01,4.4,2006,4.703842592592593,-0.3038425925925923
541,2,Cleveland,True,MS PIANALTO,2006-01-31,0.1277298032969731,0.2833395507999485,24,2006-01,5.75,2006,4.703842592592593,1.0461574074074074
903,2,San Francisco,True,MS YELLEN,2006-01-31,0.0995842915045552,0.2766580048107435,24,2006-01,4.544444444444444,2006,4.703842592592593,-0.15939814814814834
1083,5,New York,True,VICE CHAIRMAN GEITHNER,2006-01-31,0.0871487707862762,0.2020719257621201,24,2006-01,4.8,2006,4.703842592592593,0.09615740740740719
2806,13,Dallas,True,MR FISHER,2006-03-28,0.1377394157584834,0.6515937343301165,25,2006-03,4.75,2006,4.574814814814815,0.17518518518518533
2008,5,Atlanta,True,MR GUYNN,2006-03-28,0.0669103312592563,0.6551982049355087,25,2006-03,4.76,2006,4.574814814814815,0.18518518518518512
1308,4,Kansas City,True,MR HOENIG,2006-03-28,0.076885226725451,0.6731933957783558,25,2006-03,3.9,2006,4.574814814814815,-0.6748148148148148
1982,15,Richmond,True,MR LACKER,2006-03-28,0.0671543285626762,0.6900733833352477,25,2006-03,4.716666666666666,2006,4.574814814814815,0.14185185185185123
2324,12,Chicago,True,MR MOSKOW,2006-03-28,0.045458344270863,0.6952364435077351,25,2006-03,4.96,2006,4.574814814814815,0.3851851851851853
2539,12,St. Louis,True,MR POOLE,2006-03-28,0.0988127944454447,0.6807376726638648,25,2006-03,4.949999999999999,2006,4.574814814814815,0.3751851851851846
1320,5,Minneapolis,True,MR STERN,2006-03-28,0.0566641122928129,0.6623696541212087,25,2006-03,3.4,2006,4.574814814814815,-1.1748148148148148
2968,14,Boston,True,MS MINEHAN,2006-03-28,0.0663318063769574,0.7060846326258707,25,2006-03,4.333333333333333,2006,4.574814814814815,-0.24148148148148163
1585,7,Cleveland,True,MS PIANALTO,2006-03-28,0.0640233774086826,0.6631179382025121,25,2006-03,5.55,2006,4.574814814814815,0.9751851851851852
3440,9,San Francisco,True,MS YELLEN,2006-03-28,0.0838129834716671,0.7381665412253462,25,2006-03,4.444444444444445,2006,4.574814814814815,-0.13037037037037003
2667,7,New York,True,VICE CHAIRMAN GEITHNER,2006-03-28,0.0742900543348383,0.7224347684993218,25,2006-03,4.7,2006,4.574814814814815,0.1251851851851855
2204,12,Dallas,True,MR FISHER,2006-05-10,0.135014558052295,0.201139754565212,25,2006-05,4.65,2006,4.5525,0.09750000000000014
1516,2,Atlanta,True,MR GUYNN,2006-05-10,0.0989101809194259,0.1617927319825921,25,2006-05,4.74,2006,4.5525,0.1875
940,6,Kansas City,True,MR HOENIG,2006-05-10,0.0787662200623172,0.1227157488690289,25,2006-05,3.8333333333333335,2006,4.5525,-0.7191666666666667
1792,11,Richmond,True,MR LACKER,2006-05-10,0.0609507174338523,0.1105280226090993,25,2006-05,4.8,2006,4.5525,0.2474999999999996
1516,8,Chicago,True,MR MOSKOW,2006-05-10,0.0629595317417015,0.1212070339444371,25,2006-05,4.94,2006,4.5525,0.3875000000000002
2677,10,St. Louis,True,MR POOLE,2006-05-10,0.0810005173178393,0.1181628862075072,25,2006-05,5.0,2006,4.5525,0.4474999999999998
770,2,Minneapolis,True,MR STERN,2006-05-10,0.1050887904091234,0.1794150548847362,25,2006-05,3.35,2006,4.5525,-1.2025000000000001
1575,12,Boston,True,MS MINEHAN,2006-05-10,0.0648747331357368,0.1174403155512675,25,2006-05,4.3500000000000005,2006,4.5525,-0.20249999999999968
1182,3,Cleveland,True,MS PIANALTO,2006-05-10,0.0787777419358293,0.1359575691778725,25,2006-05,5.5,2006,4.5525,0.9474999999999998
1447,4,San Francisco,True,MS YELLEN,2006-05-10,0.0634356271204648,0.1323076437176037,25,2006-05,4.433333333333334,2006,4.5525,-0.11916666666666664
1858,5,New York,True,VICE CHAIRMAN GEITHNER,2006-05-10,0.0902373974612903,0.1369746733482686,25,2006-05,4.6,2006,4.5525,0.04749999999999943
2594,13,Dallas,True,MR FISHER,2006-06-29,0.0852180445471136,0.6985772031445353,27,2006-06,4.55,2006,4.559722222222223,-0.009722222222222854
2045,3,Atlanta,True,MR GUYNN,2006-06-29,0.0792909544547399,0.7996719256352156,27,2006-06,4.76,2006,4.559722222222223,0.2002777777777771
1118,3,Kansas City,True,MR HOENIG,2006-06-29,0.0807077985571662,0.7650334601140464,27,2006-06,3.8333333333333335,2006,4.559722222222223,-0.7263888888888892
3111,13,Richmond,True,MR LACKER,2006-06-29,0.0530497496272522,0.7763817920398127,27,2006-06,4.8500000000000005,2006,4.559722222222223,0.29027777777777786
2191,9,Chicago,True,MR MOSKOW,2006-06-29,0.0725957504731009,0.7439947484099241,27,2006-06,4.94,2006,4.559722222222223,0.3802777777777777
2788,9,St. Louis,True,MR POOLE,2006-06-29,0.1071168152747427,0.7537222251224766,27,2006-06,5.05,2006,4.559722222222223,0.49027777777777715
926,2,Minneapolis,True,MR STERN,2006-06-29,0.0805020340380618,0.7838213916079717,27,2006-06,3.35,2006,4.559722222222223,-1.2097222222222226
2901,16,Boston,True,MS MINEHAN,2006-06-29,0.0540057874199697,0.7692483071439342,27,2006-06,4.4,2006,4.559722222222223,-0.15972222222222232
1015,3,Cleveland,True,MS PIANALTO,2006-06-29,0.0876057574946357,0.7712273497995046,27,2006-06,5.550000000000001,2006,4.559722222222223,0.990277777777778
1864,4,San Francisco,True,MS YELLEN,2006-06-29,0.0599923520609928,0.7646127229731406,27,2006-06,4.4,2006,4.559722222222223,-0.15972222222222232
2247,9,New York,True,VICE CHAIRMAN GEITHNER,2006-06-29,0.0625739054739925,0.7401458891016157,27,2006-06,4.6,2006,4.559722222222223,0.04027777777777697
2806,6,Dallas,True,MR FISHER,2006-08-08,0.0883971179401423,0.1462522140364096,25,2006-08,4.45,2006,4.525601851851852,-0.07560185185185198
1782,3,Atlanta,True,MR GUYNN,2006-08-08,0.0786579339273017,0.1185614905657368,25,2006-08,4.68,2006,4.525601851851852,0.15439814814814756
947,3,Kansas City,True,MR HOENIG,2006-08-08,0.085758780697712,0.1245631948258367,25,2006-08,3.783333333333333,2006,4.525601851851852,-0.7422685185185189
4105,4,Richmond,True,MR LACKER,2006-08-08,0.067093754972185,0.124419788936691,25,2006-08,4.833333333333333,2006,4.525601851851852,0.3077314814814809
2264,8,Chicago,True,MR MOSKOW,2006-08-08,0.0389719423634413,0.0928514745156783,25,2006-08,4.98,2006,4.525601851851852,0.4543981481481483
3425,5,Philadelphia,True,MR PLOSSER,2006-08-08,0.0554659332885528,0.1269248091896569,25,2006-08,4.366666666666666,2006,4.525601851851852,-0.1589351851851859
2169,7,St. Louis,True,MR POOLE,2006-08-08,0.0654190579235275,0.1044133318925522,25,2006-08,5.1,2006,4.525601851851852,0.5743981481481475
1189,3,Minneapolis,True,MR STERN,2006-08-08,0.0676123488860246,0.1126026251396298,25,2006-08,3.375,2006,4.525601851851852,-1.1506018518518522
3073,9,Boston,True,MS MINEHAN,2006-08-08,0.0402997540560795,0.0911778243695162,25,2006-08,4.416666666666667,2006,4.525601851851852,-0.10893518518518519
1571,4,Cleveland,True,MS PIANALTO,2006-08-08,0.068304857706429,0.1220753695877941,25,2006-08,5.6,2006,4.525601851851852,1.0743981481481475
3259,4,San Francisco,True,MS YELLEN,2006-08-08,0.0585586745004249,0.1162709212215413,25,2006-08,4.322222222222222,2006,4.525601851851852,-0.2033796296296302
3170,8,New York,True,VICE CHAIRMAN GEITHNER,2006-08-08,0.0541218146852652,0.1103228186543402,25,2006-08,4.4,2006,4.525601851851852,-0.1256018518518518
1950,7,Dallas,True,MR FISHER,2006-09-20,0.0929881372290913,0.1481422990171609,25,2006-09,4.4,2006,4.505324074074074,-0.10532407407407351
1168,2,Atlanta,True,MR GUYNN,2006-09-20,0.1701750418556772,0.1932478926802248,25,2006-09,4.64,2006,4.505324074074074,0.1346759259259258
969,2,Kansas City,True,MR HOENIG,2006-09-20,0.0765717193478802,0.1386644080632409,25,2006-09,3.75,2006,4.505324074074074,-0.7553240740740739
1820,17,Richmond,True,MR LACKER,2006-09-20,0.0538129463670676,0.137342963264078,25,2006-09,4.8,2006,4.505324074074074,0.29467592592592595
1666,7,Chicago,True,MR MOSKOW,2006-09-20,0.0554846087364954,0.1227356070172038,25,2006-09,4.96,2006,4.505324074074074,0.4546759259259261
3212,2,Philadelphia,True,MR PLOSSER,2006-09-20,0.084741785159874,0.1110740069875168,25,2006-09,4.266666666666667,2006,4.505324074074074,-0.23865740740740726
1448,7,St. Louis,True,MR POOLE,2006-09-20,0.0826301524850018,0.1362328390461722,25,2006-09,5.15,2006,4.505324074074074,0.6446759259259265
801,4,Minneapolis,True,MR STERN,2006-09-20,0.077132636535684,0.1361911555646157,25,2006-09,3.425,2006,4.505324074074074,-1.080324074074074
2532,10,Boston,True,MS MINEHAN,2006-09-20,0.071908869224738,0.1202881974130181,25,2006-09,4.416666666666667,2006,4.505324074074074,-0.08865740740740691
1219,2,Cleveland,True,MS PIANALTO,2006-09-20,0.0961701672153454,0.1806727032240876,25,2006-09,5.6,2006,4.505324074074074,1.0946759259259258
1288,2,San Francisco,True,MS YELLEN,2006-09-20,0.0664138872358306,0.1559872204858233,25,2006-09,4.255555555555556,2006,4.505324074074074,-0.24976851851851745
1676,3,New York,True,VICE CHAIRMAN GEITHNER,2006-09-20,0.079897752242147,0.1113259740729748,25,2006-09,4.4,2006,4.505324074074074,-0.10532407407407351
3346,18,Dallas,True,MR FISHER,2006-10-25,0.081888510460677,0.1062362063534431,23,2006-10,4.35,2006,4.468472222222222,-0.11847222222222253
2372,8,Kansas City,True,MR HOENIG,2006-10-25,0.043068641351039,0.1057925863302001,23,2006-10,3.733333333333333,2006,4.468472222222222,-0.7351388888888892
3284,8,Richmond,True,MR LACKER,2006-10-25,0.0568014151602896,0.1173553526338099,23,2006-10,4.75,2006,4.468472222222222,0.2815277777777778
2747,12,Chicago,True,MR MOSKOW,2006-10-25,0.0394394831548088,0.0993078435594051,23,2006-10,4.98,2006,4.468472222222222,0.5115277777777782
4451,7,Philadelphia,True,MR PLOSSER,2006-10-25,0.0392347126188953,0.0867985607945103,23,2006-10,4.166666666666667,2006,4.468472222222222,-0.3018055555555552
3274,16,St. Louis,True,MR POOLE,2006-10-25,0.0786374896447357,0.11886685584575,23,2006-10,5.15,2006,4.468472222222222,0.6815277777777782
1127,5,Minneapolis,True,MR STERN,2006-10-25,0.0725826204542088,0.130165916629124,23,2006-10,3.375,2006,4.468472222222222,-1.0934722222222222
3892,15,Boston,True,MS MINEHAN,2006-10-25,0.044916793932924,0.1059063026230654,23,2006-10,4.416666666666667,2006,4.468472222222222,-0.051805555555555216
1872,4,Cleveland,True,MS PIANALTO,2006-10-25,0.0542122289962516,0.1060783655416164,23,2006-10,5.6,2006,4.468472222222222,1.1315277777777775
3288,6,San Francisco,True,MS YELLEN,2006-10-25,0.0430171456102409,0.1142676106511658,23,2006-10,4.199999999999999,2006,4.468472222222222,-0.2684722222222229
2721,15,New York,True,VICE CHAIRMAN GEITHNER,2006-10-25,0.0625217319009955,0.1063475541484439,23,2006-10,4.3,2006,4.468472222222222,-0.16847222222222236
2139,7,Dallas,True,MR FISHER,2006-12-12,0.1444736003281918,0.6787792051014085,26,2006-12,4.3,2006,4.39212962962963,-0.09212962962963012
1039,6,Kansas City,True,MR HOENIG,2006-12-12,0.092140895928737,0.6722311198467827,26,2006-12,3.6166666666666663,2006,4.39212962962963,-0.7754629629629637
1351,8,Richmond,True,MR LACKER,2006-12-12,0.0579685178976995,0.7222919352265667,26,2006-12,4.633333333333334,2006,4.39212962962963,0.2412037037037038
1649,4,Chicago,True,MR MOSKOW,2006-12-12,0.0759421800318482,0.7435359936278225,26,2006-12,4.96,2006,4.39212962962963,0.56787037037037
3011,7,Philadelphia,True,MR PLOSSER,2006-12-12,0.0653657955520654,0.6837341296316206,26,2006-12,4.033333333333333,2006,4.39212962962963,-0.3587962962962967
2076,7,St. Louis,True,MR POOLE,2006-12-12,0.0928718195472626,0.707568467724743,26,2006-12,5.1,2006,4.39212962962963,0.7078703703703697
700,3,Minneapolis,True,MR STERN,2006-12-12,0.0795272043990419,0.6559135965990053,26,2006-12,3.35,2006,4.39212962962963,-1.0421296296296299
2039,13,Boston,True,MS MINEHAN,2006-12-12,0.0716048431408087,0.6940621677910271,26,2006-12,4.3500000000000005,2006,4.39212962962963,-0.042129629629629406
1244,5,Cleveland,True,MS PIANALTO,2006-12-12,0.0924766483558585,0.7159139081523409,26,2006-12,5.5,2006,4.39212962962963,1.10787037037037
1651,4,San Francisco,True,MS YELLEN,2006-12-12,0.0741561285988204,0.737990335882547,26,2006-12,4.122222222222223,2006,4.39212962962963,-0.26990740740740726
2181,16,New York,True,VICE CHAIRMAN GEITHNER,2006-12-12,0.0511665639871836,0.6884308257755672,26,2006-12,4.2,2006,4.39212962962963,-0.19212962962962976
1894,8,New York,True,MR DUDLEY,2007-01-31,0.2377015635420236,0.818204857077073,31,2007-01,4.2,2007,4.360138888888889,-0.1601388888888886
3750,19,Dallas,True,MR FISHER,2007-01-31,0.0987173803813558,0.6626029472633215,31,2007-01,4.25,2007,4.360138888888889,-0.11013888888888879
1999,10,Kansas City,True,MR HOENIG,2007-01-31,0.0572495222847757,0.6614429697053608,31,2007-01,3.5666666666666664,2007,4.360138888888889,-0.7934722222222224
3340,24,Richmond,True,MR LACKER,2007-01-31,0.0533567288577568,0.7312390556281362,31,2007-01,4.566666666666666,2007,4.360138888888889,0.20652777777777764
3034,15,Chicago,True,MR MOSKOW,2007-01-31,0.0497485948493131,0.7228790422974567,31,2007-01,4.94,2007,4.360138888888889,0.5798611111111116
3307,8,Philadelphia,True,MR PLOSSER,2007-01-31,0.0440882623582549,0.6976238637479703,31,2007-01,3.9666666666666655,2007,4.360138888888889,-0.39347222222222333
2337,14,St. Louis,True,MR POOLE,2007-01-31,0.0843073609719569,0.734193178212547,31,2007-01,5.05,2007,4.360138888888889,0.689861111111111
1503,6,Minneapolis,True,MR STERN,2007-01-31,0.0538483236508254,0.6903426941029,31,2007-01,3.325,2007,4.360138888888889,-1.0351388888888886
5100,28,Boston,True,MS MINEHAN,2007-01-31,0.0533750515281747,0.7542463690754937,31,2007-01,4.316666666666666,2007,4.360138888888889,-0.043472222222222356
1972,4,Cleveland,True,MS PIANALTO,2007-01-31,0.0608748266857754,0.679039053842031,31,2007-01,5.5,2007,4.360138888888889,1.1398611111111112
3353,13,San Francisco,True,MS YELLEN,2007-01-31,0.0549558606879321,0.7420308900934083,31,2007-01,4.1,2007,4.360138888888889,-0.26013888888888914
4061,34,New York,True,VICE CHAIRMAN GEITHNER,2007-01-31,0.0654233505048094,0.7280749438376994,31,2007-01,4.2,2007,4.360138888888889,-0.1601388888888886
3489,14,New York,True,MR DUDLEY,2007-03-21,0.1591391662366554,0.7155186112539406,23,2007-03,4.2,2007,4.320185185185185,-0.12018518518518473
3247,9,Dallas,True,MR FISHER,2007-03-21,0.0675075807325574,0.6507687760350835,23,2007-03,4.300000000000001,2007,4.320185185185185,-0.020185185185184196
2323,6,Kansas City,True,MR HOENIG,2007-03-21,0.0503650841695753,0.680141470600145,23,2007-03,3.483333333333333,2007,4.320185185185185,-0.836851851851852
3069,18,Richmond,True,MR LACKER,2007-03-21,0.0352752861390566,0.6556159473212544,23,2007-03,4.416666666666667,2007,4.320185185185185,0.09648148148148206
1344,3,Atlanta,True,MR LOCKHART,2007-03-21,0.0900629929426869,0.6799569608940101,23,2007-03,4.5,2007,4.320185185185185,0.1798148148148151
2701,11,Chicago,True,MR MOSKOW,2007-03-21,0.0413934193031639,0.6852865340883721,23,2007-03,4.92,2007,4.320185185185185,0.599814814814815
3980,5,Philadelphia,True,MR PLOSSER,2007-03-21,0.0508872008699053,0.6870242759727341,23,2007-03,3.9333333333333336,2007,4.320185185185185,-0.38685185185185134
2267,13,St. Louis,True,MR POOLE,2007-03-21,0.0712786738593977,0.7277539507866432,23,2007-03,5.05,2007,4.320185185185185,0.7298148148148149
1636,6,Minneapolis,True,MR STERN,2007-03-21,0.0601136693889102,0.7013763241739335,23,2007-03,3.3,2007,4.320185185185185,-1.020185185185185
4454,14,Boston,True,MS MINEHAN,2007-03-21,0.0439536097096254,0.7278303881582446,23,2007-03,4.283333333333333,2007,4.320185185185185,-0.03685185185185169
1932,5,Cleveland,True,MS PIANALTO,2007-03-21,0.05165667969468,0.6632002830009105,23,2007-03,5.4,2007,4.320185185185185,1.0798148148148154
2755,3,San Francisco,True,MS YELLEN,2007-03-21,0.0555006161002145,0.7184721090930617,23,2007-03,4.055555555555555,2007,4.320185185185185,-0.26462962962962955
3853,16,New York,True,VICE CHAIRMAN GEITHNER,2007-03-21,0.0762530173107435,0.7241756158030598,23,2007-03,4.2,2007,4.320185185185185,-0.12018518518518473
1769,4,New York,True,MR DUDLEY,2007-05-09,0.1982842277065593,0.2578634584392828,22,2007-05,4.3,2007,4.347453703703704,-0.047453703703704164
1442,13,Dallas,True,MR FISHER,2007-05-09,0.0870373870553836,0.1599454462504824,22,2007-05,4.25,2007,4.347453703703704,-0.09745370370370399
570,2,Kansas City,True,MR HOENIG,2007-05-09,0.1208197657347722,0.1661722600597516,22,2007-05,3.483333333333333,2007,4.347453703703704,-0.864120370370371
1583,6,Richmond,True,MR LACKER,2007-05-09,0.0539760237702531,0.1226389551133575,22,2007-05,4.383333333333334,2007,4.347453703703704,0.03587962962962976
649,3,Atlanta,True,MR LOCKHART,2007-05-09,0.1668536816209657,0.247927825506121,22,2007-05,4.54,2007,4.347453703703704,0.19254629629629605
1237,8,Chicago,True,MR MOSKOW,2007-05-09,0.0430429832880238,0.1040892834598313,22,2007-05,4.96,2007,4.347453703703704,0.612546296296296
2075,6,Philadelphia,True,MR PLOSSER,2007-05-09,0.0443471731842172,0.1016832136977884,22,2007-05,3.966666666666667,2007,4.347453703703704,-0.3807870370370372
1546,5,St. Louis,True,MR POOLE,2007-05-09,0.0935026032437853,0.1488127186419159,22,2007-05,5.15,2007,4.347453703703704,0.8025462962962964
977,8,Minneapolis,True,MR STERN,2007-05-09,0.0757306939455974,0.1321567285722362,22,2007-05,3.375,2007,4.347453703703704,-0.972453703703704
2772,12,Boston,True,MS MINEHAN,2007-05-09,0.0432324497537215,0.0757436481560964,22,2007-05,4.283333333333333,2007,4.347453703703704,-0.06412037037037077
998,2,Cleveland,True,MS PIANALTO,2007-05-09,0.0712535728598426,0.1472114106143549,22,2007-05,5.4,2007,4.347453703703704,1.0525462962962964
1429,2,San Francisco,True,MS YELLEN,2007-05-09,0.1069681151863547,0.1848985899857611,22,2007-05,4.077777777777778,2007,4.347453703703704,-0.2696759259259256
1561,11,New York,True,VICE CHAIRMAN GEITHNER,2007-05-09,0.0646058122727788,0.1094300886699417,22,2007-05,4.3,2007,4.347453703703704,-0.047453703703704164
2549,5,New York,True,MR DUDLEY,2007-06-28,0.1981583925614992,0.3647546851159414,29,2007-06,4.4,2007,4.3875,0.012500000000000178
3287,16,Dallas,True,MR FISHER,2007-06-28,0.0639165492075329,0.2000766748308224,29,2007-06,4.199999999999999,2007,4.3875,-0.1875000000000009
1848,13,Kansas City,True,MR HOENIG,2007-06-28,0.0767390614990365,0.1805425053377399,29,2007-06,3.5,2007,4.3875,-0.8875000000000002
3134,18,Richmond,True,MR LACKER,2007-06-28,0.0558386167330493,0.1828018012237191,29,2007-06,4.4,2007,4.3875,0.012500000000000178
1644,6,Atlanta,True,MR LOCKHART,2007-06-28,0.0841198447304885,0.2144004644720728,29,2007-06,4.58,2007,4.3875,0.1924999999999999
2320,12,Chicago,True,MR MOSKOW,2007-06-28,0.0480825438452822,0.1597133732872259,29,2007-06,5.0200000000000005,2007,4.3875,0.6325000000000003
4940,9,Philadelphia,True,MR PLOSSER,2007-06-28,0.0615048982703787,0.206894606580965,29,2007-06,3.9666666666666655,2007,4.3875,-0.4208333333333347
2176,9,St. Louis,True,MR POOLE,2007-06-28,0.083614480691151,0.2238023957398811,29,2007-06,5.25,2007,4.3875,0.8624999999999998
1691,6,Minneapolis,True,MR STERN,2007-06-28,0.0878335827593248,0.193588715809003,29,2007-06,3.45,2007,4.3875,-0.9375
4472,24,Boston,True,MS MINEHAN,2007-06-28,0.0548202488625613,0.1884817500759615,29,2007-06,4.3,2007,4.3875,-0.08750000000000036
1726,6,Cleveland,True,MS PIANALTO,2007-06-28,0.0783724665310945,0.1639933760627245,29,2007-06,5.449999999999999,2007,4.3875,1.0624999999999991
2802,5,San Francisco,True,MS YELLEN,2007-06-28,0.0503635291473728,0.1676159428308045,29,2007-06,4.133333333333334,2007,4.3875,-0.25416666666666643
4858,24,New York,True,VICE CHAIRMAN GEITHNER,2007-06-28,0.0732460659585721,0.2347086088667686,29,2007-06,4.4,2007,4.3875,0.012500000000000178
3729,7,New York,True,MR DUDLEY,2007-08-07,0.1604437953198776,0.2192642848830566,24,2007-08,4.5,2007,4.481574074074074,0.018425925925925846
1940,9,Dallas,True,MR FISHER,2007-08-07,0.0832801179342049,0.1325912079483887,24,2007-08,4.15,2007,4.481574074074074,-0.3315740740740738
891,3,Kansas City,True,MR HOENIG,2007-08-07,0.1167821378604169,0.1887475267665705,24,2007-08,3.533333333333333,2007,4.481574074074074,-0.9482407407407409
1812,11,Richmond,True,MR LACKER,2007-08-07,0.0476512924481483,0.1343987263279699,24,2007-08,4.466666666666666,2007,4.481574074074074,-0.014907407407408257
953,4,Atlanta,True,MR LOCKHART,2007-08-07,0.0796873755244159,0.1517721744700564,24,2007-08,4.7,2007,4.481574074074074,0.21842592592592602
1319,7,Chicago,True,MR MOSKOW,2007-08-07,0.074617953618941,0.1512437621674927,24,2007-08,5.140000000000001,2007,4.481574074074074,0.6584259259259264
2527,7,Philadelphia,True,MR PLOSSER,2007-08-07,0.0835184199215477,0.1655079581741059,24,2007-08,4.1000000000000005,2007,4.481574074074074,-0.3815740740740736
1662,3,St. Louis,True,MR POOLE,2007-08-07,0.1167099763356019,0.1750643109062613,24,2007-08,5.35,2007,4.481574074074074,0.8684259259259255
1038,3,Boston,True,MR ROSENGREN,2007-08-07,0.1351195506822052,0.2550339783880094,24,2007-08,4.4,2007,4.481574074074074,-0.0815740740740738
994,2,Minneapolis,True,MR STERN,2007-08-07,0.1037957425442092,0.1617515184521794,24,2007-08,3.6,2007,4.481574074074074,-0.8815740740740741
677,2,Cleveland,True,MS PIANALTO,2007-08-07,0.1043494154334594,0.209011569071692,24,2007-08,5.550000000000001,2007,4.481574074074074,1.0684259259259266
1638,2,San Francisco,True,MS YELLEN,2007-08-07,0.062090548077149,0.1520027549656553,24,2007-08,4.288888888888889,2007,4.481574074074074,-0.1926851851851854
1962,4,New York,True,VICE CHAIRMAN GEITHNER,2007-08-07,0.0879093874292886,0.1409157032241588,24,2007-08,4.5,2007,4.481574074074074,0.018425925925925846
4203,23,New York,True,MR DUDLEY,2007-09-18,0.1093569871153357,0.1658445102762994,25,2007-09,4.6,2007,4.528888888888889,0.07111111111111068
1639,7,Chicago,True,MR EVANS,2007-09-18,0.0888758632633153,0.153344588492487,25,2007-09,5.18,2007,4.528888888888889,0.6511111111111108
3780,23,Dallas,True,MR FISHER,2007-09-18,0.0740123331621379,0.0998692757668361,25,2007-09,4.15,2007,4.528888888888889,-0.3788888888888886
1003,4,Kansas City,True,MR HOENIG,2007-09-18,0.0925981559782993,0.1396573344970353,25,2007-09,3.5500000000000003,2007,4.528888888888889,-0.9788888888888887
3143,14,Richmond,True,MR LACKER,2007-09-18,0.0419804095768318,0.0881857485684373,25,2007-09,4.516666666666667,2007,4.528888888888889,-0.012222222222222356
1563,3,Atlanta,True,MR LOCKHART,2007-09-18,0.0675926116218412,0.1163954684983613,25,2007-09,4.8,2007,4.528888888888889,0.27111111111111086
4768,10,Philadelphia,True,MR PLOSSER,2007-09-18,0.0532643955056422,0.1220735063628104,25,2007-09,4.133333333333334,2007,4.528888888888889,-0.3955555555555552
1489,11,St. Louis,True,MR POOLE,2007-09-18,0.0771939748908593,0.122830257453593,25,2007-09,5.4,2007,4.528888888888889,0.8711111111111114
2117,8,Boston,True,MR ROSENGREN,2007-09-18,0.0960795394821549,0.121487391331077,25,2007-09,4.45,2007,4.528888888888889,-0.07888888888888879
1398,5,Minneapolis,True,MR STERN,2007-09-18,0.070884473040484,0.1223558043408686,25,2007-09,3.65,2007,4.528888888888889,-0.878888888888889
1313,3,Cleveland,True,MS PIANALTO,2007-09-18,0.0879946912230503,0.1439015642687301,25,2007-09,5.550000000000001,2007,4.528888888888889,1.0211111111111117
2446,3,San Francisco,True,MS YELLEN,2007-09-18,0.0781149356781164,0.1411806092871621,25,2007-09,4.366666666666666,2007,4.528888888888889,-0.1622222222222227
74,1,St. Louis,True,OISMR POOLE,2007-09-18,0.3744835617673711,0.4391267566236475,25,2007-09,5.4,2007,4.528888888888889,0.8711111111111114
3032,16,New York,True,VICE CHAIRMAN GEITHNER,2007-09-18,0.0776014146780519,0.1097644746426644,25,2007-09,4.6,2007,4.528888888888889,0.07111111111111068
2194,5,New York,True,MR DUDLEY,2007-10-31,0.1754631416173044,0.2267262196180767,23,2007-10,4.6,2007,4.561851851851852,0.0381481481481476
1847,4,Chicago,True,MR EVANS,2007-10-31,0.0499361509751623,0.1211262560181336,23,2007-10,5.24,2007,4.561851851851852,0.6781481481481482
2846,14,Dallas,True,MR FISHER,2007-10-31,0.0859701663158768,0.155793647199333,23,2007-10,4.2,2007,4.561851851851852,-0.36185185185185187
1789,10,Kansas City,True,MR HOENIG,2007-10-31,0.0589660561023731,0.1323554013858574,23,2007-10,3.5500000000000003,2007,4.561851851851852,-1.0118518518518518
1471,12,Richmond,True,MR LACKER,2007-10-31,0.0728078077957465,0.1482875034426704,23,2007-10,4.566666666666666,2007,4.561851851851852,0.004814814814814383
1141,7,Atlanta,True,MR LOCKHART,2007-10-31,0.0593428659680033,0.1413321013361794,23,2007-10,4.88,2007,4.561851851851852,0.31814814814814785
3374,12,Philadelphia,True,MR PLOSSER,2007-10-31,0.0434633407411683,0.1093546539030295,23,2007-10,4.2,2007,4.561851851851852,-0.36185185185185187
2561,13,St. Louis,True,MR POOLE,2007-10-31,0.0712537114238454,0.1201737094101235,23,2007-10,5.4,2007,4.561851851851852,0.8381481481481483
