total_words,num_statements,district,is_bank_president,speaker,date,disagreement_score,dissent_chair,num_speakers_in_meeting,year_month,unemployment_rate,year
4513,21,St. Louis,True,MR BULLARD,2012-10-24,0.0574869278490027,0.6577269800227874,28,2012-10,7.1,2012
3799,25,Chicago,True,MR EVANS,2012-10-24,0.0341008923673408,0.6616341667819257,28,2012-10,7.58,2012
4510,26,Dallas,True,MR FISHER,2012-10-24,0.0543148916272551,0.6521410780433612,28,2012-10,6.45,2012
4502,15,Minneapolis,True,MR KOCHERLAKOTA,2012-10-24,0.0449816069855363,0.684003104712098,28,2012-10,4.55,2012
4303,25,Richmond,True,MR LACKER,2012-10-24,0.0438008861335463,0.6987794963314162,28,2012-10,7.75,2012
2821,9,Atlanta,True,MR LOCKHART,2012-10-24,0.0413793610450323,0.6807440589849254,28,2012-10,8.24,2012
6347,10,Philadelphia,True,MR PLOSSER,2012-10-24,0.0427717030290591,0.6997386107617556,28,2012-10,7.966666666666666,2012
2421,5,Boston,True,MR ROSENGREN,2012-10-24,0.0449033582515737,0.7176186643012235,28,2012-10,7.066666666666666,2012
3122,8,San Francisco,True,MR WILLIAMS,2012-10-24,0.0525458445332142,0.7320963768654478,28,2012-10,7.722222222222222,2012
1406,4,Kansas City,True,MS GEORGE,2012-10-24,0.0925878327723972,0.7595162685887945,28,2012-10,5.7,2012
2512,4,Cleveland,True,MS PIANALTO,2012-10-24,0.0418383070889774,0.7126634799924483,28,2012-10,7.699999999999999,2012
3717,6,San Francisco,True,MS YELLEN,2012-10-24,0.0443000550597499,0.6958399100390367,28,2012-10,7.722222222222222,2012
4082,11,New York,True,VICE CHAIRMAN DUDLEY,2012-10-24,0.0552345124451282,0.6994260766068849,28,2012-10,8.5,2012
2953,14,St. Louis,True,MR BULLARD,2012-12-12,0.0575074604005148,0.1397082246118534,33,2012-12,7.050000000000001,2012
1369,2,Chicago,True,MR EVANS,2012-12-12,0.0772010867411883,0.15845481549408,33,2012-12,7.62,2012
4120,17,Dallas,True,MR FISHER,2012-12-12,0.0802439320126733,0.1130859735099427,33,2012-12,6.5,2012
3168,15,Minneapolis,True,MR KOCHERLAKOTA,2012-12-12,0.0779193445062403,0.1326795643941211,33,2012-12,4.45,2012
3085,10,Richmond,True,MR LACKER,2012-12-12,0.0621451439356567,0.1576174911654614,33,2012-12,7.683333333333334,2012
1645,3,Atlanta,True,MR LOCKHART,2012-12-12,0.0733976709015733,0.1470794944478464,33,2012-12,8.16,2012
4119,13,Philadelphia,True,MR PLOSSER,2012-12-12,0.0636860623078577,0.1375173978961216,33,2012-12,7.933333333333334,2012
2128,7,Boston,True,MR ROSENGREN,2012-12-12,0.0655723658316158,0.1870444931388871,33,2012-12,6.983333333333333,2012
1737,3,San Francisco,True,MR WILLIAMS,2012-12-12,0.0659008634154082,0.1715174814508355,33,2012-12,7.566666666666666,2012
1130,3,Kansas City,True,MS GEORGE,2012-12-12,0.1109194458593294,0.2422923163806667,33,2012-12,5.666666666666667,2012
2367,4,Cleveland,True,MS PIANALTO,2012-12-12,0.0559582459889512,0.1529346861701369,33,2012-12,7.7,2012
2398,3,San Francisco,True,MS YELLEN,2012-12-12,0.0621615069042639,0.1610022877239458,33,2012-12,7.566666666666666,2012
4379,14,New York,True,VICE CHAIRMAN DUDLEY,2012-12-12,0.0720728476912901,0.1349688591690373,33,2012-12,8.4,2012
2920,16,St. Louis,True,MR BULLARD,2013-01-30,0.0529754136669109,0.1341773015607712,30,2013-01,7.050000000000001,2013
3968,11,Chicago,True,MR EVANS,2013-01-30,0.0437644082722276,0.1034975400549733,30,2013-01,7.640000000000001,2013
3819,14,Dallas,True,MR FISHER,2013-01-30,0.071623971206211,0.1045820925191248,30,2013-01,6.55,2013
4922,15,Minneapolis,True,MR KOCHERLAKOTA,2013-01-30,0.0660380798399069,0.1451520320565034,30,2013-01,4.45,2013
3545,20,Richmond,True,MR LACKER,2013-01-30,0.0438446246160856,0.1016207823233876,30,2013-01,7.683333333333333,2013
2086,4,Atlanta,True,MR LOCKHART,2013-01-30,0.0625954578773713,0.1393731652893417,30,2013-01,8.18,2013
4403,14,Philadelphia,True,MR PLOSSER,2013-01-30,0.0598529999361071,0.1284296900018828,30,2013-01,7.866666666666667,2013
1919,3,Boston,True,MR ROSENGREN,2013-01-30,0.08305335621279,0.1607318516361947,30,2013-01,6.983333333333333,2013
2790,3,San Francisco,True,MR WILLIAMS,2013-01-30,0.0507079483815894,0.1337117824705033,30,2013-01,7.5,2013
1492,3,Kansas City,True,MS GEORGE,2013-01-30,0.0704392790501772,0.1510455770306346,30,2013-01,5.666666666666667,2013
1520,6,Cleveland,True,MS PIANALTO,2013-01-30,0.0720278034336803,0.1577413862391963,30,2013-01,7.75,2013
4108,8,San Francisco,True,MS YELLEN,2013-01-30,0.0550963494870863,0.1468248083300553,30,2013-01,7.5,2013
3516,18,New York,True,VICE CHAIRMAN DUDLEY,2013-01-30,0.0737818014984175,0.1466845646013757,30,2013-01,8.3,2013
4355,23,St. Louis,True,MR BULLARD,2013-03-20,0.0499846654657908,0.1246281824801875,35,2013-03,7.050000000000001,2013
6207,19,Chicago,True,MR EVANS,2013-03-20,0.0434037577472053,0.1070999864457302,35,2013-03,7.640000000000001,2013
4311,26,Dallas,True,MR FISHER,2013-03-20,0.0744713042399404,0.103851371453579,35,2013-03,6.699999999999999,2013
6974,30,Minneapolis,True,MR KOCHERLAKOTA,2013-03-20,0.0500611993104775,0.1270304374184827,35,2013-03,4.35,2013
4338,18,Richmond,True,MR LACKER,2013-03-20,0.0572169775919422,0.1445320442762335,35,2013-03,7.466666666666666,2013
1665,4,Atlanta,True,MR LOCKHART,2013-03-20,0.0896149623440363,0.1095302828809968,35,2013-03,8.1,2013
4599,10,Philadelphia,True,MR PLOSSER,2013-03-20,0.0463114913598728,0.1497116416765282,35,2013-03,7.7,2013
2962,5,Boston,True,MR ROSENGREN,2013-03-20,0.0621630083365186,0.1453368670149969,35,2013-03,6.916666666666667,2013
3149,5,San Francisco,True,MR WILLIAMS,2013-03-20,0.0437748652632009,0.1123760437658955,35,2013-03,7.322222222222223,2013
1785,3,Kansas City,True,MS GEORGE,2013-03-20,0.0784854520717299,0.1673182865578163,35,2013-03,5.566666666666666,2013
2211,3,Cleveland,True,MS PIANALTO,2013-03-20,0.0730128548032474,0.1491030559207837,35,2013-03,7.75,2013
3218,3,San Francisco,True,MS YELLEN,2013-03-20,0.0666672484678236,0.1423339830897022,35,2013-03,7.322222222222223,2013
4623,20,New York,True,VICE CHAIRMAN DUDLEY,2013-03-20,0.0556169279857821,0.1425459283762475,35,2013-03,8.1,2013
3044,17,St. Louis,True,MR BULLARD,2013-05-01,0.0494958922736145,0.1238674510806172,27,2013-05,7.0,2013
4027,21,Chicago,True,MR EVANS,2013-05-01,0.0340655267612398,0.1005045164590233,27,2013-05,7.479999999999999,2013
4608,10,Dallas,True,MR FISHER,2013-05-01,0.0783224804468709,0.1400777701795807,27,2013-05,6.55,2013
4012,21,Minneapolis,True,MR KOCHERLAKOTA,2013-05-01,0.0611006479218232,0.1316378120298647,27,2013-05,4.3,2013
2452,10,Richmond,True,MR LACKER,2013-05-01,0.0775895659067825,0.1633770653425306,27,2013-05,7.216666666666666,2013
1853,5,Atlanta,True,MR LOCKHART,2013-05-01,0.0557522656396632,0.1488442717425975,27,2013-05,7.92,2013
4510,4,Philadelphia,True,MR PLOSSER,2013-05-01,0.0646787630932915,0.1858745572885892,27,2013-05,7.5,2013
2136,5,Boston,True,MR ROSENGREN,2013-05-01,0.0741425829272522,0.1943450719568195,27,2013-05,6.849999999999999,2013
1940,3,San Francisco,True,MR WILLIAMS,2013-05-01,0.0495124744552768,0.1609949726830133,27,2013-05,7.211111111111112,2013
1145,3,Kansas City,True,MS GEORGE,2013-05-01,0.1086565495032966,0.1937593482853056,27,2013-05,5.466666666666666,2013
2025,3,Cleveland,True,MS PIANALTO,2013-05-01,0.0544073535123749,0.152430497180583,27,2013-05,7.75,2013
3281,4,San Francisco,True,MS YELLEN,2013-05-01,0.0712132585989004,0.1902121666167803,27,2013-05,7.211111111111112,2013
3630,7,New York,True,VICE CHAIRMAN DUDLEY,2013-05-01,0.0623365204641228,0.1553142270478293,27,2013-05,8.0,2013
2577,13,St. Louis,True,MR BULLARD,2013-06-19,0.0715961291265055,0.1131696478320976,32,2013-06,6.949999999999999,2013
2267,3,Chicago,True,MR EVANS,2013-06-19,0.0526903933115692,0.0932558137953202,32,2013-06,7.44,2013
2967,14,Dallas,True,MR FISHER,2013-06-19,0.0657469653584851,0.1154330091463939,32,2013-06,6.5,2013
4783,25,Minneapolis,True,MR KOCHERLAKOTA,2013-06-19,0.0541929017697799,0.0726258076055019,32,2013-06,4.275,2013
3979,13,Richmond,True,MR LACKER,2013-06-19,0.0679569689525687,0.1049776428212295,32,2013-06,7.15,2013
937,2,Atlanta,True,MR LOCKHART,2013-06-19,0.1137797888588963,0.1656635159773023,32,2013-06,7.88,2013
3240,6,Philadelphia,True,MR PLOSSER,2013-06-19,0.0736655245431112,0.0838292747730261,32,2013-06,7.433333333333333,2013
1744,6,Boston,True,MR ROSENGREN,2013-06-19,0.0898574188273377,0.1586748088167136,32,2013-06,6.816666666666666,2013
2105,6,San Francisco,True,MR WILLIAMS,2013-06-19,0.0605788930329722,0.1093964718847174,32,2013-06,7.144444444444444,2013
1169,3,Kansas City,True,MS GEORGE,2013-06-19,0.0855514148956625,0.1791053079116202,32,2013-06,5.45,2013
2915,7,San Francisco,True,MS YELLEN,2013-06-19,0.0761765769425946,0.119342768978512,32,2013-06,7.144444444444444,2013
2425,15,New York,True,VICE CHAIRMAN DUDLEY,2013-06-19,0.0717144664451349,0.1070830708045678,32,2013-06,7.9,2013
3000,7,St. Louis,True,MR BULLARD,2013-07-31,0.0763199976525668,0.1145472149675073,30,2013-07,6.949999999999999,2013
3316,23,Chicago,True,MR EVANS,2013-07-31,0.0371461317359355,0.081563359571969,30,2013-07,7.38,2013
3982,29,Dallas,True,MR FISHER,2013-07-31,0.0562029680407849,0.082018808541611,30,2013-07,6.4,2013
3227,10,Minneapolis,True,MR KOCHERLAKOTA,2013-07-31,0.0604265151942284,0.108522317893532,30,2013-07,4.225,2013
3146,18,Richmond,True,MR LACKER,2013-07-31,0.0579675775096553,0.1228972274516437,30,2013-07,7.033333333333334,2013
1989,3,Atlanta,True,MR LOCKHART,2013-07-31,0.0589569688697798,0.1229388097397951,30,2013-07,7.82,2013
2861,14,Philadelphia,True,MR PLOSSER,2013-07-31,0.0581404882143576,0.1039795553747852,30,2013-07,7.3,2013
1402,3,Boston,True,MR ROSENGREN,2013-07-31,0.0838222835035245,0.1619046145835616,30,2013-07,6.783333333333334,2013
2423,8,San Francisco,True,MR WILLIAMS,2013-07-31,0.0881115789968812,0.1585746294727349,30,2013-07,7.111111111111111,2013
1150,2,Kansas City,True,MS GEORGE,2013-07-31,0.0852276938561958,0.1490001352523434,30,2013-07,5.4,2013
1266,2,Cleveland,True,MS PIANALTO,2013-07-31,0.0855668132132629,0.1587993529367793,30,2013-07,7.75,2013
2540,8,San Francisco,True,MS YELLEN,2013-07-31,0.0596411041385515,0.1112806943479058,30,2013-07,7.111111111111111,2013
3568,29,New York,True,VICE CHAIRMAN DUDLEY,2013-07-31,0.0511957823316976,0.1166166496467836,30,2013-07,7.9,2013
2042,22,St. Louis,True,MR BULLARD,2013-09-18,0.0734716406532289,0.721363340680141,31,2013-09,6.85,2013
3323,22,Chicago,True,MR EVANS,2013-09-18,0.0504040716787311,0.7318841858042222,31,2013-09,7.18,2013
4032,34,Dallas,True,MR FISHER,2013-09-18,0.0587478884548394,0.6645911746734045,31,2013-09,6.2,2013
5120,25,Minneapolis,True,MR KOCHERLAKOTA,2013-09-18,0.0619428817714877,0.7355504245459716,31,2013-09,4.125,2013
2731,13,Richmond,True,MR LACKER,2013-09-18,0.0657475749038605,0.7381883505084461,31,2013-09,6.75,2013
1793,5,Atlanta,True,MR LOCKHART,2013-09-18,0.0793468616510553,0.7165123542011274,31,2013-09,7.68,2013
2926,2,Philadelphia,True,MR PLOSSER,2013-09-18,0.1185905066449704,0.7272739615881323,31,2013-09,7.066666666666667,2013
2242,5,Boston,True,MR ROSENGREN,2013-09-18,0.0715266902976604,0.6914744052636574,31,2013-09,6.65,2013
2590,8,San Francisco,True,MR WILLIAMS,2013-09-18,0.0558562346764263,0.7155973262766125,31,2013-09,6.977777777777778,2013
1628,3,Kansas City,True,MS GEORGE,2013-09-18,0.0720622318228586,0.6929814514526773,31,2013-09,5.3,2013
1210,3,Cleveland,True,MS PIANALTO,2013-09-18,0.1104865980218247,0.7479755775837628,31,2013-09,7.65,2013
3596,12,San Francisco,True,MS YELLEN,2013-09-18,0.091922745810646,0.7458872718104774,31,2013-09,6.977777777777778,2013
2679,14,New York,True,VICE CHAIRMAN DUDLEY,2013-09-18,0.0551325164216605,0.7489438715911393,31,2013-09,7.7,2013
4837,9,St. Louis,True,MR BULLARD,2013-10-30,0.0505078191595209,0.1009419520841438,25,2013-10,6.75,2013
3940,21,Chicago,True,MR EVANS,2013-10-30,0.0442472544305226,0.0958648731690564,25,2013-10,7.040000000000001,2013
4288,20,Dallas,True,MR FISHER,2013-10-30,0.0644453497430128,0.0971578177637029,25,2013-10,6.05,2013
4330,14,Minneapolis,True,MR KOCHERLAKOTA,2013-10-30,0.0515542811256414,0.0978801701555134,25,2013-10,4.1,2013
3454,11,Richmond,True,MR LACKER,2013-10-30,0.0431371283234423,0.0978914419648868,25,2013-10,6.666666666666667,2013
2519,5,Atlanta,True,MR LOCKHART,2013-10-30,0.0410042810007273,0.1012812111577754,25,2013-10,7.56,2013
4061,6,Philadelphia,True,MR PLOSSER,2013-10-30,0.0500129940811533,0.1061634504256799,25,2013-10,6.933333333333334,2013
2421,4,Boston,True,MR ROSENGREN,2013-10-30,0.0735054033305528,0.1602548737062943,25,2013-10,6.55,2013
2975,9,San Francisco,True,MR WILLIAMS,2013-10-30,0.0476998655741534,0.1198070619260366,25,2013-10,6.888888888888889,2013
2160,3,Kansas City,True,MS GEORGE,2013-10-30,0.0597165007981617,0.1368047933792506,25,2013-10,5.266666666666667,2013
2434,3,Cleveland,True,MS PIANALTO,2013-10-30,0.0506575490156577,0.1237940066954256,25,2013-10,7.5,2013
2823,3,San Francisco,True,MS YELLEN,2013-10-30,0.0573146694901914,0.130649513043548,25,2013-10,6.888888888888889,2013
2768,9,New York,True,VICE CHAIRMAN DUDLEY,2013-10-30,0.0551032763605249,0.0986388627271762,25,2013-10,7.5,2013
2510,11,St. Louis,True,MR BULLARD,2013-12-18,0.0522443175730354,0.1115146285731727,30,2013-12,6.6,2013
4113,24,Chicago,True,MR EVANS,2013-12-18,0.0603215059983178,0.1131613432120113,30,2013-12,6.779999999999999,2013
3545,18,Dallas,True,MR FISHER,2013-12-18,0.0810366109396365,0.1393750775178857,30,2013-12,5.75,2013
4178,17,Minneapolis,True,MR KOCHERLAKOTA,2013-12-18,0.0854048461723221,0.1141640772677604,30,2013-12,4.0,2013
2154,32,Richmond,True,MR LACKER,2013-12-18,0.0689710655269911,0.1016064531519619,30,2013-12,6.466666666666666,2013
1131,2,Atlanta,True,MR LOCKHART,2013-12-18,0.0774143451024721,0.1701155748524651,30,2013-12,7.38,2013
3871,25,Philadelphia,True,MR PLOSSER,2013-12-18,0.050972565631628,0.0803136318106527,30,2013-12,6.7,2013
1521,4,Boston,True,MR ROSENGREN,2013-12-18,0.0971034616206361,0.1988989013449269,30,2013-12,6.333333333333333,2013
2020,2,San Francisco,True,MR WILLIAMS,2013-12-18,0.0722125239643296,0.1544544339556282,30,2013-12,6.655555555555555,2013
1302,2,Kansas City,True,MS GEORGE,2013-12-18,0.0984714069561311,0.2077306640494488,30,2013-12,5.133333333333334,2013
984,2,Cleveland,True,MS PIANALTO,2013-12-18,0.122922951980143,0.2265594996147193,30,2013-12,7.25,2013
2372,5,San Francisco,True,MS YELLEN,2013-12-18,0.0666622631361342,0.1380478910418631,30,2013-12,6.655555555555555,2013
3502,28,New York,True,VICE CHAIRMAN DUDLEY,2013-12-18,0.074665151608495,0.1303328937604685,30,2013-12,7.1,2013
2561,6,St. Louis,True,MR BULLARD,2014-01-29,0.0747969714252551,0.1679168170596081,27,2014-01,6.5,2014
2740,6,Chicago,True,MR EVANS,2014-01-29,0.0771668990942645,0.179959302429858,27,2014-01,6.659999999999999,2014
4267,26,Dallas,True,MR FISHER,2014-01-29,0.0685463353473037,0.1001711117687232,27,2014-01,5.65,2014
3096,8,Minneapolis,True,MR KOCHERLAKOTA,2014-01-29,0.0869761936064511,0.1438945863048336,27,2014-01,3.95,2014
1818,14,Richmond,True,MR LACKER,2014-01-29,0.0807382439052127,0.1448417054090894,27,2014-01,6.433333333333334,2014
1269,3,Atlanta,True,MR LOCKHART,2014-01-29,0.0854074577742605,0.1739982127573853,27,2014-01,7.32,2014
3579,11,Philadelphia,True,MR PLOSSER,2014-01-29,0.041001930082934,0.1013226448944248,27,2014-01,6.566666666666666,2014
1051,3,Boston,True,MR ROSENGREN,2014-01-29,0.1061832957679563,0.2265835237987191,27,2014-01,6.216666666666666,2014
1765,2,San Francisco,True,MR WILLIAMS,2014-01-29,0.0950412531043973,0.206716753966867,27,2014-01,6.533333333333333,2014
1032,2,Kansas City,True,MS GEORGE,2014-01-29,0.1171015269227075,0.2080737556824077,27,2014-01,5.066666666666666,2014
1015,3,Cleveland,True,MS PIANALTO,2014-01-29,0.1540099837450633,0.2254308565467907,27,2014-01,7.05,2014
1561,5,San Francisco,True,MS YELLEN,2014-01-29,0.0757013495853377,0.1611580881032602,27,2014-01,6.533333333333333,2014
3133,24,New York,True,VICE CHAIRMAN DUDLEY,2014-01-29,0.0679447182967911,0.1163589109136979,27,2014-01,7.0,2014
2953,68,San Francisco,True,CHAIR YELLEN,2014-03-19,0.0681729944191894,0.0,24,2014-03,6.300000000000001,2014
2805,2,St. Louis,True,MR BULLARD,2014-03-19,0.0611708998597773,0.1102436122525728,24,2014-03,6.35,2014
2200,12,Chicago,True,MR EVANS,2014-03-19,0.0534081934331094,0.1141529037959856,24,2014-03,6.4,2014
3020,15,Dallas,True,MR FISHER,2014-03-19,0.131563881629298,0.1837571142222792,24,2014-03,5.55,2014
2424,14,Minneapolis,True,MR KOCHERLAKOTA,2014-03-19,0.0847341311968582,0.1376275544310196,24,2014-03,3.875,2014
2334,9,Richmond,True,MR LACKER,2014-03-19,0.0965495400572409,0.1597542454724505,24,2014-03,6.316666666666666,2014
1123,3,Atlanta,True,MR LOCKHART,2014-03-19,0.0812761804810016,0.1489707692112436,24,2014-03,7.2,2014
2651,7,Philadelphia,True,MR PLOSSER,2014-03-19,0.0767718799270625,0.1262897446244856,24,2014-03,6.366666666666667,2014
1610,6,Boston,True,MR ROSENGREN,2014-03-19,0.0746602843221015,0.1726791752443596,24,2014-03,5.983333333333333,2014
1792,11,San Francisco,True,MR WILLIAMS,2014-03-19,0.0694425071361335,0.1371989080980992,24,2014-03,6.300000000000001,2014
1177,2,Kansas City,True,MS GEORGE,2014-03-19,0.1084112042227166,0.1944285209811749,24,2014-03,4.916666666666667,2014
958,2,Cleveland,True,MS PIANALTO,2014-03-19,0.078000273127281,0.1465083327789798,24,2014-03,6.7,2014
3012,15,New York,True,VICE CHAIRMAN DUDLEY,2014-03-19,0.0585477801711338,0.1043410307141606,24,2014-03,6.7,2014
4341,114,San Francisco,True,CHAIR YELLEN,2014-04-30,0.108405555993031,0.0,29,2014-04,6.188888888888889,2014
3723,20,St. Louis,True,MR BULLARD,2014-04-30,0.0439505833226055,0.1452779631070344,29,2014-04,6.25,2014
2307,19,Chicago,True,MR EVANS,2014-04-30,0.0489136262931301,0.1133015252107122,29,2014-04,6.279999999999999,2014
3218,33,Dallas,True,MR FISHER,2014-04-30,0.0936457464602419,0.1744695429444219,29,2014-04,5.6,2014
4542,22,Minneapolis,True,MR KOCHERLAKOTA,2014-04-30,0.0598998654515603,0.1361235891652299,29,2014-04,3.825,2014
5323,56,Richmond,True,MR LACKER,2014-04-30,0.0645901724907193,0.1909293287901382,29,2014-04,6.3,2014
1807,8,Atlanta,True,MR LOCKHART,2014-04-30,0.0706850850311071,0.1630980214104509,29,2014-04,7.140000000000001,2014
4223,11,Philadelphia,True,MR PLOSSER,2014-04-30,0.0521407135317696,0.1393404462810815,29,2014-04,6.3,2014
3536,23,Boston,True,MR ROSENGREN,2014-04-30,0.047025865742463,0.1693350630565221,29,2014-04,5.8500000000000005,2014
1801,3,San Francisco,True,MR WILLIAMS,2014-04-30,0.1178852916392503,0.1588166881908357,29,2014-04,6.188888888888889,2014
1448,6,Kansas City,True,MS GEORGE,2014-04-30,0.0892788688082759,0.14959892482199,29,2014-04,4.833333333333333,2014
1595,4,Cleveland,True,MS PIANALTO,2014-04-30,0.1187796964669769,0.1422291005879837,29,2014-04,6.55,2014
6227,43,New York,True,VICE CHAIRMAN DUDLEY,2014-04-30,0.0714320490189525,0.1824259919234547,29,2014-04,6.6,2014
5033,108,San Francisco,True,CHAIR YELLEN,2014-06-18,0.0915882016959106,0.0,36,2014-06,5.988888888888889,2014
4967,23,St. Louis,True,MR BULLARD,2014-06-18,0.0527629429761031,0.1092949741960874,36,2014-06,6.050000000000001,2014
3618,26,Chicago,True,MR EVANS,2014-06-18,0.0543915561046495,0.1164806704243666,36,2014-06,6.0600000000000005,2014
4041,21,Dallas,True,MR FISHER,2014-06-18,0.0670945774757523,0.0933547930702554,36,2014-06,5.7,2014
5261,25,Minneapolis,True,MR KOCHERLAKOTA,2014-06-18,0.063804704046804,0.0947712277939698,36,2014-06,3.675,2014
4177,34,Richmond,True,MR LACKER,2014-06-18,0.0433801011462966,0.1109003937806762,36,2014-06,6.266666666666667,2014
1649,5,Atlanta,True,MR LOCKHART,2014-06-18,0.076002380330912,0.1110305453871669,36,2014-06,7.0,2014
4735,11,Philadelphia,True,MR PLOSSER,2014-06-18,0.0606296131842473,0.1012262081946393,36,2014-06,6.1000000000000005,2014
2876,7,Boston,True,MR ROSENGREN,2014-06-18,0.0710055761107562,0.1672892165168449,36,2014-06,5.666666666666667,2014
4097,8,San Francisco,True,MR WILLIAMS,2014-06-18,0.0743187310253874,0.1242492326512864,36,2014-06,5.988888888888889,2014
1628,7,Kansas City,True,MS GEORGE,2014-06-18,0.1089252791841716,0.1321395753276514,36,2014-06,4.683333333333334,2014
2920,5,Cleveland,True,MS MESTER,2014-06-18,0.0865052607473074,0.1160964203110495,36,2014-06,6.15,2014
82,1,Richmond,True,PCEMR LACKER,2014-06-18,0.3738490128047738,0.4796550232164982,36,2014-06,6.266666666666667,2014
4690,33,New York,True,VICE CHAIRMAN DUDLEY,2014-06-18,0.0717403494473766,0.1500792725701375,36,2014-06,6.3,2014
7348,134,San Francisco,True,CHAIR YELLEN,2014-07-30,0.0651645604906819,0.0,31,2014-07,5.944444444444445,2014
3519,15,St. Louis,True,MR BULLARD,2014-07-30,0.0488612219954014,0.0935223205555362,31,2014-07,5.949999999999999,2014
3680,28,Chicago,True,MR EVANS,2014-07-30,0.0418176924361811,0.1062028398214046,31,2014-07,5.94,2014
4418,27,Dallas,True,MR FISHER,2014-07-30,0.0758933875293813,0.1548333399996276,31,2014-07,5.800000000000001,2014
5035,26,Minneapolis,True,MR KOCHERLAKOTA,2014-07-30,0.0411245864569596,0.0828106416542494,31,2014-07,3.675,2014
4143,21,Richmond,True,MR LACKER,2014-07-30,0.0723771070759115,0.1523916760287567,31,2014-07,6.25,2014
2502,13,Atlanta,True,MR LOCKHART,2014-07-30,0.0612124775963238,0.1063854397240784,31,2014-07,6.92,2014
3481,8,Philadelphia,True,MR PLOSSER,2014-07-30,0.0535702605957774,0.1063186139167184,31,2014-07,6.033333333333334,2014
2519,11,Boston,True,MR ROSENGREN,2014-07-30,0.0560760628447017,0.122028042627053,31,2014-07,5.6000000000000005,2014
2963,3,San Francisco,True,MR WILLIAMS,2014-07-30,0.0891509339698214,0.124744545942859,31,2014-07,5.944444444444445,2014
1634,5,Kansas City,True,MS GEORGE,2014-07-30,0.0912398650391025,0.1495753795891553,31,2014-07,4.616666666666666,2014
2926,5,Cleveland,True,MS MESTER,2014-07-30,0.0692825737724974,0.097187431034983,31,2014-07,6.0,2014
5921,28,New York,True,VICE CHAIRMAN DUDLEY,2014-07-30,0.0506947924011977,0.1145401154054183,31,2014-07,6.2,2014
4820,105,San Francisco,True,CHAIR YELLEN,2014-09-17,0.0665486709363828,0.0,29,2014-09,5.833333333333333,2014
3042,14,St. Louis,True,MR BULLARD,2014-09-17,0.0588270527879699,0.09505789418686,29,2014-09,5.800000000000001,2014
1844,9,Chicago,True,MR EVANS,2014-09-17,0.0753169265067708,0.124350139463121,29,2014-09,5.7,2014
3288,18,Dallas,True,MR FISHER,2014-09-17,0.1747804621983735,0.2043057317701212,29,2014-09,5.85,2014
3490,23,Minneapolis,True,MR KOCHERLAKOTA,2014-09-17,0.0695795923146623,0.1013789383062399,29,2014-09,3.65,2014
3551,17,Richmond,True,MR LACKER,2014-09-17,0.0586773181308688,0.1281809052133354,29,2014-09,6.183333333333334,2014
992,5,Atlanta,True,MR LOCKHART,2014-09-17,0.0780525498189274,0.1379507853313688,29,2014-09,6.74,2014
2560,9,Philadelphia,True,MR PLOSSER,2014-09-17,0.0678795032609839,0.1333477908954908,29,2014-09,5.866666666666667,2014
972,2,Boston,True,MR ROSENGREN,2014-09-17,0.1204388636770104,0.2139730713753822,29,2014-09,5.433333333333334,2014
3100,12,San Francisco,True,MR WILLIAMS,2014-09-17,0.0752726765780005,0.1163061477527829,29,2014-09,5.833333333333333,2014
788,2,Kansas City,True,MS GEORGE,2014-09-17,0.1665226374154913,0.2487147473582297,29,2014-09,4.483333333333333,2014
2537,7,Cleveland,True,MS MESTER,2014-09-17,0.0694306821234175,0.1142079899008836,29,2014-09,5.7,2014
4128,32,New York,True,VICE CHAIRMAN DUDLEY,2014-09-17,0.0660968217329348,0.1063113398698669,29,2014-09,6.0,2014
5243,107,San Francisco,True,CHAIR YELLEN,2014-10-29,0.0658136103224684,0.0,31,2014-10,5.766666666666667,2014
3354,7,St. Louis,True,MR BULLARD,2014-10-29,0.0673943523926412,0.1130717101725872,31,2014-10,5.699999999999999,2014
3013,11,Chicago,True,MR EVANS,2014-10-29,0.0701563244983543,0.1250426936987991,31,2014-10,5.58,2014
3601,20,Dallas,True,MR FISHER,2014-10-29,0.0913578594663742,0.1385296126485558,31,2014-10,5.85,2014
3666,13,Minneapolis,True,MR KOCHERLAKOTA,2014-10-29,0.0576381981556204,0.0977201781347244,31,2014-10,3.6,2014
3363,22,Richmond,True,MR LACKER,2014-10-29,0.0436881905792784,0.102376863859134,31,2014-10,6.15,2014
1910,8,Atlanta,True,MR LOCKHART,2014-10-29,0.0573022760987967,0.1180519234660044,31,2014-10,6.58,2014
2448,5,Philadelphia,True,MR PLOSSER,2014-10-29,0.0639950812650758,0.0988934878952277,31,2014-10,5.8,2014
1689,6,Boston,True,MR ROSENGREN,2014-10-29,0.0598733694629395,0.1253495998847497,31,2014-10,5.366666666666666,2014
3133,11,San Francisco,True,MR WILLIAMS,2014-10-29,0.0905499902110719,0.133478342563847,31,2014-10,5.766666666666667,2014
1341,4,Kansas City,True,MS GEORGE,2014-10-29,0.1060396178393602,0.1454097593298371,31,2014-10,4.4,2014
2674,6,Cleveland,True,MS MESTER,2014-10-29,0.0582154671060131,0.097346681810245,31,2014-10,5.550000000000001,2014
3860,31,New York,True,VICE CHAIRMAN DUDLEY,2014-10-29,0.0614491309407878,0.1069373298099818,31,2014-10,5.9,2014
4018,68,San Francisco,True,CHAIR YELLEN,2014-12-17,0.0704281353721982,0.0,28,2014-12,5.566666666666666,2014
