date,ntfs_change,spread_2_10_change,fg_score,fg_strength,avg_dissent,regional_dissent_share
2014-04-30,-5.313335476317671,-5.200007557869313,0.048938605942941193,0.048938605942941193,0.28946617391518353,0.2222222222222222
2014-06-18,-7.640779665130526,0.9599864482884968,0.04719499344708267,0.04719499344708267,0.27545062202963994,0.21428571428571427
2014-07-30,-0.21576972348197332,11.110001802444813,0.03604218851980889,0.03604218851980889,0.26541605657004036,0.24
2014-09-17,6.956436436714353,-0.8600056171415016,0.03423956992143928,0.03423956992143928,0.2629185259529115,0.2608695652173913
2014-10-29,8.693247967803375,-3.9800137281411185,0.02851710735239621,0.02851710735239621,0.30388816914866323,0.2222222222222222
2014-12-17,22.596884169356844,7.959991693496815,-0.014588429708073947,0.014588429708073947,0.2526771141366896,0.25
2015-01-28,8.196974391533352,-1.3100028038023126,0.007830961266617087,0.007830961266617087,0.2859949659168311,0.16666666666666666
2015-03-18,-10.7278303920468,-2.3400068283081055,0.009538931457067967,0.009538931457067967,0.26949637363734635,0.2
2015-04-29,9.89619878283381,3.8499951362609863,0.020527522706546675,0.020527522706546675,0.2503227169045285,0.2
2015-06-17,-11.828974712063346,8.319985866547075,0.019115072939584143,0.019115072939584143,0.30821922445409256,0.21739130434782608
2015-07-29,-0.09368204033048944,-2.100002765655118,0.013627213113738934,0.013627213113738934,0.26744205476500565,0.17857142857142858
2015-09-17,-2.639868346659713,-3.6499977111815296,0.010733528562954953,0.010733528562954953,0.25318834614264846,0.20833333333333334
2015-10-28,16.454813853594487,3.290003538131514,0.024587493389410797,0.024587493389410797,0.2825086526372181,0.19230769230769232
2015-12-16,9.36553732338703,-7.54001140594498,0.048945464866196775,0.048945464866196775,0.26037216409389285,0.16666666666666666
2016-01-27,-3.2833463397210383,0.7299959659580857,0.03152905262127026,0.03152905262127026,0.31182868557636345,0.1724137931034483
2016-03-16,-16.5421186336575,4.169994592666404,0.006164056732770651,0.006164056732770651,0.2597229930877431,0.21739130434782608
2016-04-27,-18.126858391285662,-3.5800158977502994,0.018566650941696627,0.018566650941696627,0.2504449807659711,0.25
2016-06-15,-2.246440249774595,-1.359999179840199,0.004515512463658333,0.004515512463658333,0.26654656037157703,0.21739130434782608
2016-07-27,-1.3865226393646846,-1.649993658065707,0.004778547896168939,0.004778547896168939,0.2610134669163762,0.25925925925925924
2016-09-21,15.53747256781296,-6.710004806518799,-0.00117738617369878,0.00117738617369878,0.2862921541528528,0.16
