,Speaker,transcript_text,clean_transcript_text,date
106,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President McTeer,President McTeer,19950523
107,MR MCTEER,MR MCTEER Employment growth in the Eleventh District has slowed somewhat in recent months Beginning in the second quarter of 1989 the Eleventh District had 22 consecutive quarters of faster employment growth than the United States as a whole In the past two quarters our employment growth has converged with the us rate and it is now only about average The impact of the peso crisis in Mexico is no doubt an important factor in the relative slowing in the Eleventh District as trade with Mexico is roughly four times as important for us as it is for the country as a whole The index of leading indicators for Texas peaked last August and has been fairly weak since then The weakest component of that index is the Texas value of the dollar because the peso is so important in the Southwest We are however encouraged by the rapid adjustment in the Mexican trade balance and the fact that it has come more from increasing Mexican exports than from declining Mexican imports On the inflation side we are not getting new reports of accelerating wages and price pressures in District surveys and in our discussionsOn the national scene the slowdown has been fairly sharp even sharper than is reflected in the fourth- and first-quarter gdp numbers Growth in real final sales went from 57 percent to 18 percent a fairly sharp decline Of course this has been accompanied by sharp reductions in intermediate- and long-term interest ratesThe yield curve is getting considerably flatter If one looks at a graph of the slope of the yield curve plotted against business cycle dates it tends to make one a little bit nervous Generally when the yield curve becomes negative when short-term interest rates are being increased relative to long-term rates a recession follows However I think as Al Broaddus indicated that a natural correction occurs in the economy when interest rates can weaken as a result of weakening economic activity We have to be cautious not to stand in the way of that for too long The yield curve is not negative yet but it is gettingser and that puts us in a more precarious position giventhe game of chicken that the Administration is playing with Japan over trade policies So the conditions for some unstable financial market activities both domestic and foreign are there We should be cautious in the months ahead,Employment growth in the Eleventh District has slowed somewhat in recent months Beginning in the second quarter of 1989 the Eleventh District had 22 consecutive quarters of faster employment growth than the United States as a whole In the past two quarters our employment growth has converged with the us rate and it is now only about average The impact of the peso crisis in Mexico is no doubt an important factor in the relative slowing in the Eleventh District as trade with Mexico is roughly four times as important for us as it is for the country as a whole The index of leading indicators for Texas peaked last August and has been fairly weak since then The weakest component of that index is the Texas value of the dollar because the peso is so important in the Southwest We are however encouraged by the rapid adjustment in the Mexican trade balance and the fact that it has come more from increasing Mexican exports than from declining Mexican imports On the inflation side we are not getting new reports of accelerating wages and price pressures in District surveys and in our discussionsOn the national scene the slowdown has been fairly sharp even sharper than is reflected in the fourth- and first-quarter gdp numbers Growth in real final sales went from 57 percent to 18 percent a fairly sharp decline Of course this has been accompanied by sharp reductions in intermediate- and long-term interest ratesThe yield curve is getting considerably flatter If one looks at a graph of the slope of the yield curve plotted against business cycle dates it tends to make one a little bit nervous Generally when the yield curve becomes negative when short-term interest rates are being increased relative to long-term rates a recession follows However I think as Al Broaddus indicated that a natural correction occurs in the economy when interest rates can weaken as a result of weakening economic activity We have to be cautious not to stand in the way of that for too long The yield curve is not negative yet but it is gettingser and that puts us in a more precarious position giventhe game of chicken that the Administration is playing with Japan over trade policies So the conditions for some unstable financial market activities both domestic and foreign are there We should be cautious in the months ahead,19950523
108,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Stern,President Stern,19950523
109,MR STERN,MR STERN The economy of the Ninth District is similar to what has been reported in virtually all the other Districts The pace of expansion has slowed But I must say the tenor of the information and anecdotes that have come in suggests to me that relative to the numbers that we have seen for the national economy the District economy remains pretty sound The strength is concentrated right now in basic industries Pulp and paper production is strong; iron and copper mining is strong; energy exploration has picked up I would describe sentiment as cautious but not negative There has been some concern expressed about what might follow from the battle with Japan on the auto parts issue and whether that could inhibit some of our producers who currently export non-auto related goods to Japan But industry attitudes don't seem to be particularly negative Labor markets remain quite tight especially for skilled workers but as usual that does not seem to be translating into broad-based wage pressures A couple of mortgage bankers that I ran into recently have expressed growing optimism I gather their volume has picked upWith regard to the national economy I don't have any serious problems with the soft landing pattern in the Greenbook forecast I would observe that it not only is a soft landing but it is a rather quick one It only takes a couple of quarters of below-trend expansion before we get back to what appears to be trend or steady state And I guess I am struck that even if things work out that well that means in some sense that we are going to be looking at subpar numbers on the national economy for at least six months that is into October or November We probably ought to recognize that up front and gird ourselves to be patient if in fact we get incoming evidence on the national economy of that nature That's inherent in the forecast and that seems to be what we ought to be expecting at least as the most likely scenario,The economy of the Ninth District is similar to what has been reported in virtually all the other Districts The pace of expansion has slowed But I must say the tenor of the information and anecdotes that have come in suggests to me that relative to the numbers that we have seen for the national economy the District economy remains pretty sound The strength is concentrated right now in basic industries Pulp and paper production is strong; iron and copper mining is strong; energy exploration has picked up I would describe sentiment as cautious but not negative There has been some concern expressed about what might follow from the battle with Japan on the auto parts issue and whether that could inhibit some of our producers who currently export non-auto related goods to Japan But industry attitudes don't seem to be particularly negative Labor markets remain quite tight especially for skilled workers but as usual that does not seem to be translating into broad-based wage pressures A couple of mortgage bankers that I ran into recently have expressed growing optimism I gather their volume has picked upWith regard to the national economy I don't have any serious problems with the soft landing pattern in the Greenbook forecast I would observe that it not only is a soft landing but it is a rather quick one It only takes a couple of quarters of below-trend expansion before we get back to what appears to be trend or steady state And I guess I am struck that even if things work out that well that means in some sense that we are going to be looking at subpar numbers on the national economy for at least six months that is into October or November We probably ought to recognize that up front and gird ourselves to be patient if in fact we get incoming evidence on the national economy of that nature That's inherent in the forecast and that seems to be what we ought to be expecting at least as the most likely scenario,19950523
110,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Melzer,President Melzer,19950523
111,MR MELZER,MR MELZER Thank you Alan The pace of Eighth District economic activity while decelerating modestly in some areas exhibits few signs of a pending slump Unemployment in the major District states remained at 4-1/2 percent in March well below the national average Parts of the District continue to report tight labor market conditions for both entry-level and skilled workers Many businesses in the District report slowing economic activity but they generally do not view this as a precursor to a sustained downturn in the near future--very similar to other reports we have heard today Instead the consensus is for further growth in sales and employment although at a slower pace than recently experienced New residential construction in the District is below last year's level but 1994 was a record year in many areas Anecdotal reports support the potential for a revival in housing activity with the recent decline in long-term rates Commercial construction continues to increase at a steady pace as vacancy rates decline and rental rates increase The office vacancy rate in the St Louis area for instance has fallen to about13 percent its lowest level in ten years Total commercial and industrial loans outstanding at the largest District banks rose 61 percent between mid-February and mid-April Planned auto production at District plants is contrary to the recent national trends Scheduled second-quarter production of more than 280000 units represents an increase of more than 3 percent above the number of units scheduled at the time of the last fomc meeting and is also 3 percent above the number of units produced in the second quarter of 1994 I would associate this with the fact that some popular vehicles like the Ford Explorer some minivans and other models dominate a lot of the production in our DistrictNationally the economy seems to be slowing further though there are reasons for optimism over the remainder of 1995 as a number of people pointed out But the central concern of this Committee should be inflation and the pace of price increases is picking upThe annualized growth rate of the cpi was 49 percent in April This index has risen at a 36 percent annual rate since December up from a27 percent rate of increase over the last half of 1994 In contrast to the Greenbook which has cpi inflation peaking in the current quarter many private forecasters expect inflation to rise throughout 1995 Most worrisome from the perspective of this Committee are longer-term inflation forecasts that indicate that market participants expect inflation at or above its current level for horizons as long as five or ten years So-called low inflation of 3 percent or more is endemic in the present us economy and is being built into exchange rates long-term interest rates budget planning contract negotiations and economic forecasts We are far from convincing markets of the prospect of moving toward our stated goal of stable prices,Thank you Alan The pace of Eighth District economic activity while decelerating modestly in some areas exhibits few signs of a pending slump Unemployment in the major District states remained at 4-1/2 percent in March well below the national average Parts of the District continue to report tight labor market conditions for both entry-level and skilled workers Many businesses in the District report slowing economic activity but they generally do not view this as a precursor to a sustained downturn in the near future--very similar to other reports we have heard today Instead the consensus is for further growth in sales and employment although at a slower pace than recently experienced New residential construction in the District is below last year's level but 1994 was a record year in many areas Anecdotal reports support the potential for a revival in housing activity with the recent decline in long-term rates Commercial construction continues to increase at a steady pace as vacancy rates decline and rental rates increase The office vacancy rate in the St Louis area for instance has fallen to about13 percent its lowest level in ten years Total commercial and industrial loans outstanding at the largest District banks rose 61 percent between mid-February and mid-April Planned auto production at District plants is contrary to the recent national trends Scheduled second-quarter production of more than 280000 units represents an increase of more than 3 percent above the number of units scheduled at the time of the last fomc meeting and is also 3 percent above the number of units produced in the second quarter of 1994 I would associate this with the fact that some popular vehicles like the Ford Explorer some minivans and other models dominate a lot of the production in our DistrictNationally the economy seems to be slowing further though there are reasons for optimism over the remainder of 1995 as a number of people pointed out But the central concern of this Committee should be inflation and the pace of price increases is picking upThe annualized growth rate of the cpi was 49 percent in April This index has risen at a 36 percent annual rate since December up from a27 percent rate of increase over the last half of 1994 In contrast to the Greenbook which has cpi inflation peaking in the current quarter many private forecasters expect inflation to rise throughout 1995 Most worrisome from the perspective of this Committee are longer-term inflation forecasts that indicate that market participants expect inflation at or above its current level for horizons as long as five or ten years So-called low inflation of 3 percent or more is endemic in the present us economy and is being built into exchange rates long-term interest rates budget planning contract negotiations and economic forecasts We are far from convincing markets of the prospect of moving toward our stated goal of stable prices,19950523
112,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Jordan,President Jordan,19950523
113,MR JORDAN,MR JORDAN A few weeks ago in the last couple of days or so of April I attended a meeting of over 100 business and civic leaders from northeast Ohio Martin Feldstein made a presentation to the group and answered questions His prepared remarks were about Mexico but during the question-and-answer period Marty was asked about the economy the outlook and policies He commented at that point that the unemployment rate was too low and we should continue tightening monetary policy until we raise the unemployment rate to about the 6 percent level in order to prevent inflation from accelerating from the current level After the session the president of one of the companies asked me if I still believed in zero inflation and I told him that I did He then asked me how high I wanted the unemployment rate to be pushed up if Feldstein thought it needed to be pushed up to 6 percent to hold inflation steady Of course I tried to explain that I did not want the unemployment rate pushed up at all but that the objective of moving toward price stability was in fact to move the unemployment rate down and maintain it at a lower level After that exchange and then talking with agroup of business leaders last week I was struck by just how difficult it would be to generate broad public support let alone narrower political support for the idea of price stability as long as we couch our argument in terms of putting a floor under the unemployment rate The idea of using a minimum level of unemployment as an instrument in order to achieve the objective of price stability simply is never going to be very popular with anybodyWhen I look at unemployment rates in Ohio and also in metropolitan areas and other parts of our District I am puzzled about why those rates do not fit with the stories that we usually hear and see in print We have a lot of metropolitan areas that report their unemployment rates officially as under 3 percent When we talk to the people in the area they say they have effectively no unemploymentThey usually do make the distinction that there are a lot of people who do not have any work to do but those people have jobs--they work in the city governments and the school districts! The state of Ohio has overall unemployment of 4 percent the lowest of the big eleven states and our manufacturing employment is double the national average measured as a share of total employmentIf we have some idea concerning which we can be reasonably confident in terms of potential it has to be generally in the goods producing sectors of the economy and more specifically in manufacturing That is the largest share of the Ohio economy and parts of the central Kentucky economy down around Lexington and in that corridor And yet we don't see that these reported levels of unemployment are being reflected in people's thinking about future inflation let alone materializing in terms of wage pressures Our wage increases in the District are well below the national average Now one conjecture could be that it is a good thing that there are a lot of unemployed aerospace workers in southern California given the number of people working and producing motor vehicles in OhioOtherwise we would have a lot of inflation And if those people in Long Beach find jobs I guess we are going to have to lay some people off in Toledo! I was in Toledo last week talking to about 100 bankers from within a 50-mile radius and they were complaining that their unemployment isse to the national average They said it was around 57 percent and they were trying to attract people into job­ creating activities to lower their unemployment rate because--even though the rate is at the national average--it is quite high for this region of the country as far as they are concerned So I thought well if they are successful in lowering the unemployment rate in Toledo we will have to lay off some people in Dayton or Columbus or else we are going to have too low unemployment and somehow this is going to influence the purchasing power of moneyPeople that I listen to about what is going on around the District usually perceive the problems to be in somebody else's part of the country Yes auto sales have fallen but that is not affecting the production of cars here and so they feel employment is very good and our area is immune to whatever is happening in Tennessee or wherever The steel people similar to what Mike Moskow reported are experiencing very strong demand but also are planning a lot of additional capacity especially the mini mills that will come on stream over the next couple of years One of our directors said that earlier this year he had been looking for a 3 to 5 percent increase in posted steel prices on July 1 He said that will not take placeEven if the steel mills posted the increase they would not be able to get it so there is not going to be another steel price increaseBuilders report that residential construction is above where it was at this time last year Nonresidential construction is considerably above where it was before so the investment side of the economy still looks quite good to us Agriculture is a different story though In particular there are a lot of concerns about grains It is reported that because of sharply higher fertilizer costs fuel costs andinterest rates average production costs this year for the corn crop may be about 10 percent higher than a year ago while prices right now are about 10 percent lower So farmers plan to make that up on volume once it stops rainingTurning to the national economy I have a lot of trouble with the rhetoric about a soft landing If all the commentary that we see in the press is going to be in terms of an airplane analogy I wish they would talk about leveling off at cruising altitude That's because I think a landing should not be the objective at all to the majority of the American public; continuing to fly ought to be the objective Since I have a general view that a market economy tends to allocate its resources to their best uses in the absence of some real shocks or perverse policies when I think about where the economy might stabilize in terms of growth rates I try to think in terms of what is going to prevent it--whether monetary policy fiscal policy oil shocks or something else The one we are concerned with of course is monetary policy So I ask myself whether I believe that what I see in the Greenbook is at least consistent whether or not I think it is right And I have trouble with the assumptions about the interest rate structure both the level of the funds rate and the rise in bond yields and the associated growth rates of nominal gdp real output and all the component parts I don't know which one of those is wrong but I think that one of them is Either the interest rate structure is too high or the forecast of output and inflation that the staff is presenting is too low and at some point we are going to have to reconcile those--raise our assumptions about output and inflation or accept the idea that a lower structure of interest rates is going to be consistent with it,A few weeks ago in the last couple of days or so of April I attended a meeting of over 100 business and civic leaders from northeast Ohio Martin Feldstein made a presentation to the group and answered questions His prepared remarks were about Mexico but during the question-and-answer period Marty was asked about the economy the outlook and policies He commented at that point that the unemployment rate was too low and we should continue tightening monetary policy until we raise the unemployment rate to about the 6 percent level in order to prevent inflation from accelerating from the current level After the session the president of one of the companies asked me if I still believed in zero inflation and I told him that I did He then asked me how high I wanted the unemployment rate to be pushed up if Feldstein thought it needed to be pushed up to 6 percent to hold inflation steady Of course I tried to explain that I did not want the unemployment rate pushed up at all but that the objective of moving toward price stability was in fact to move the unemployment rate down and maintain it at a lower level After that exchange and then talking with agroup of business leaders last week I was struck by just how difficult it would be to generate broad public support let alone narrower political support for the idea of price stability as long as we couch our argument in terms of putting a floor under the unemployment rate The idea of using a minimum level of unemployment as an instrument in order to achieve the objective of price stability simply is never going to be very popular with anybodyWhen I look at unemployment rates in Ohio and also in metropolitan areas and other parts of our District I am puzzled about why those rates do not fit with the stories that we usually hear and see in print We have a lot of metropolitan areas that report their unemployment rates officially as under 3 percent When we talk to the people in the area they say they have effectively no unemploymentThey usually do make the distinction that there are a lot of people who do not have any work to do but those people have jobs--they work in the city governments and the school districts! The state of Ohio has overall unemployment of 4 percent the lowest of the big eleven states and our manufacturing employment is double the national average measured as a share of total employmentIf we have some idea concerning which we can be reasonably confident in terms of potential it has to be generally in the goods producing sectors of the economy and more specifically in manufacturing That is the largest share of the Ohio economy and parts of the central Kentucky economy down around Lexington and in that corridor And yet we don't see that these reported levels of unemployment are being reflected in people's thinking about future inflation let alone materializing in terms of wage pressures Our wage increases in the District are well below the national average Now one conjecture could be that it is a good thing that there are a lot of unemployed aerospace workers in southern California given the number of people working and producing motor vehicles in OhioOtherwise we would have a lot of inflation And if those people in Long Beach find jobs I guess we are going to have to lay some people off in Toledo! I was in Toledo last week talking to about 100 bankers from within a 50-mile radius and they were complaining that their unemployment isse to the national average They said it was around 57 percent and they were trying to attract people into job­ creating activities to lower their unemployment rate because--even though the rate is at the national average--it is quite high for this region of the country as far as they are concerned So I thought well if they are successful in lowering the unemployment rate in Toledo we will have to lay off some people in Dayton or Columbus or else we are going to have too low unemployment and somehow this is going to influence the purchasing power of moneyPeople that I listen to about what is going on around the District usually perceive the problems to be in somebody else's part of the country Yes auto sales have fallen but that is not affecting the production of cars here and so they feel employment is very good and our area is immune to whatever is happening in Tennessee or wherever The steel people similar to what Mike Moskow reported are experiencing very strong demand but also are planning a lot of additional capacity especially the mini mills that will come on stream over the next couple of years One of our directors said that earlier this year he had been looking for a 3 to 5 percent increase in posted steel prices on July 1 He said that will not take placeEven if the steel mills posted the increase they would not be able to get it so there is not going to be another steel price increaseBuilders report that residential construction is above where it was at this time last year Nonresidential construction is considerably above where it was before so the investment side of the economy still looks quite good to us Agriculture is a different story though In particular there are a lot of concerns about grains It is reported that because of sharply higher fertilizer costs fuel costs andinterest rates average production costs this year for the corn crop may be about 10 percent higher than a year ago while prices right now are about 10 percent lower So farmers plan to make that up on volume once it stops rainingTurning to the national economy I have a lot of trouble with the rhetoric about a soft landing If all the commentary that we see in the press is going to be in terms of an airplane analogy I wish they would talk about leveling off at cruising altitude That's because I think a landing should not be the objective at all to the majority of the American public; continuing to fly ought to be the objective Since I have a general view that a market economy tends to allocate its resources to their best uses in the absence of some real shocks or perverse policies when I think about where the economy might stabilize in terms of growth rates I try to think in terms of what is going to prevent it--whether monetary policy fiscal policy oil shocks or something else The one we are concerned with of course is monetary policy So I ask myself whether I believe that what I see in the Greenbook is at least consistent whether or not I think it is right And I have trouble with the assumptions about the interest rate structure both the level of the funds rate and the rise in bond yields and the associated growth rates of nominal gdp real output and all the component parts I don't know which one of those is wrong but I think that one of them is Either the interest rate structure is too high or the forecast of output and inflation that the staff is presenting is too low and at some point we are going to have to reconcile those--raise our assumptions about output and inflation or accept the idea that a lower structure of interest rates is going to be consistent with it,19950523
114,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Kelley,Governor Kelley,19950523
115,MR KELLEY,MR KELLEY Mr Chairman it seems to me that we are in a classic wait-and-see period here The expansion is obviously slowing and there are a lot of factors which have been well aired here this morning that could take the economy in the direction of either greater near-term or longer-term weakness or strength It is just too early right now to be making firm judgments about what the economy is going to look like over the forecast period In the near term it would seem to me that the inventory cycle and how that plays out is the dominant factor If final sales hold up it is hard for me to see how inventories are going to be a terribly big problem Inventory­ sales ratios overall are still modest I think there are good reasons to believe that final sales will hold up and maybe rebound some We have the wealth effects from the stock and bond markets Confidence is still high Long rates are down and that should help housing and maybe cars to rebound Those tax refunds that were delayed should kick in here at a very opportune time And particularly if that plays out well it seems to me that the out-period risks continue to be largely on the high side That has been stated in a number of contexts by several people who have spoken already and I am still very much in that camp So I think we are some distance away--I am not sure how far of course--from a decision point But in my view we are at least one meeting maybe a number of meetings away Thank you,Mr Chairman it seems to me that we are in a classic wait-and-see period here The expansion is obviously slowing and there are a lot of factors which have been well aired here this morning that could take the economy in the direction of either greater near-term or longer-term weakness or strength It is just too early right now to be making firm judgments about what the economy is going to look like over the forecast period In the near term it would seem to me that the inventory cycle and how that plays out is the dominant factor If final sales hold up it is hard for me to see how inventories are going to be a terribly big problem Inventory­ sales ratios overall are still modest I think there are good reasons to believe that final sales will hold up and maybe rebound some We have the wealth effects from the stock and bond markets Confidence is still high Long rates are down and that should help housing and maybe cars to rebound Those tax refunds that were delayed should kick in here at a very opportune time And particularly if that plays out well it seems to me that the out-period risks continue to be largely on the high side That has been stated in a number of contexts by several people who have spoken already and I am still very much in that camp So I think we are some distance away--I am not sure how far of course--from a decision point But in my view we are at least one meeting maybe a number of meetings away Thank you,19950523
116,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Phillips,Governor Phillips,19950523
117,MS PHILLIPS,"MS PHILLIPS The predicted slowdown is well under way It seems to be pretty widespread led by housing and consumer durables Business investment is likely to be off in 1995 relative to 1994 but still strong enough to provide a reasonable cushion during this slowdown period It appears that only the auto manufacturers have been somewhat surprised by the slowdown and that is even more surprising given the fact that it was probably one of the best forecast slowdowns that we have had in a long time The inventory adjustment which may be largely an auto phenomenon may well cause the second-quarter slowdown to be deeper than would qualify us for a perfect soft landing or a perfect ""riding off into the horizon"" at some specified altitudeThe market side seems to be consistent with a sustainable growth outlook The dollar has rallied; the yield curve has flattened out rather nicely; and long-term rates have declined partly I hope due to lowered inflation expectations But there is also a fair amount of attention being paid to the deficit reduction efforts that are under way I think that the short-term rate declines are probably reversing the overshooting that occurred when the general sentiment was that we were going to be tightening policy Stock prices generally are up this year but so are earnings and price-earnings ratios are not dramatically out of line with historical averagesSeveral people have cited the positive benefits of the wealth effect from both the stock market and perhaps even from the bond market I think these market adjustments given the shocks that have occurred in the markets in the last couple of years pretty well demonstrate the resilience of the markets Banks and other lenders appear to be able to support growth as needed so I don't think we are looking at a bottleneck with respect to the availability of creditOn the price side cyclical pressures clearly are showing through in the core cpi now but I don't think we have a firm indication that this is a permanent ratcheting up We have had some easing off with respect to capacity utilization recently both in labor and product markets It doesn't appear that at least for the moment wage pressures are consistently building but I do think we need to exercise a fair amount of vigilance with respect to inflation Any time we have rising inflation we have to be wary as to whether we are facing a temporary cyclical situation or whether we are seeing the buildup of a permanently higher inflation rateIn sum now that the slowdown is under way it seems to me that the risks to the economy are a bit better balanced than they were earlier There are some wild cards in the outlook and several people have mentioned a number of them One that I would point to is whether some deficit reduction is going to be enacted into law And if it is who is going to be affected and by how much? I don't believe we have adequately built that into our projections Nor do I think we have adequately factored in the potential trade war with Japan whatever that may mean On a not unrelated factor we have had a shock to the dollar How that is going to play out in the us economy has yet to be seen So I agree with Mike Kelley We seem to be in a wait-and­ see posture at this point The Committee is going to have to continue to assess whether some of these wild cards are going to affect the delicate balance that currently seems to be moving us toward a soft landing notably how this inventory imbalance will play itself outSo we have a period of sharp vigilance ahead","The predicted slowdown is well under way It seems to be pretty widespread led by housing and consumer durables Business investment is likely to be off in 1995 relative to 1994 but still strong enough to provide a reasonable cushion during this slowdown period It appears that only the auto manufacturers have been somewhat surprised by the slowdown and that is even more surprising given the fact that it was probably one of the best forecast slowdowns that we have had in a long time The inventory adjustment which may be largely an auto phenomenon may well cause the second-quarter slowdown to be deeper than would qualify us for a perfect soft landing or a perfect ""riding off into the horizon"" at some specified altitudeThe market side seems to be consistent with a sustainable growth outlook The dollar has rallied; the yield curve has flattened out rather nicely; and long-term rates have declined partly I hope due to lowered inflation expectations But there is also a fair amount of attention being paid to the deficit reduction efforts that are under way I think that the short-term rate declines are probably reversing the overshooting that occurred when the general sentiment was that we were going to be tightening policy Stock prices generally are up this year but so are earnings and price-earnings ratios are not dramatically out of line with historical averagesSeveral people have cited the positive benefits of the wealth effect from both the stock market and perhaps even from the bond market I think these market adjustments given the shocks that have occurred in the markets in the last couple of years pretty well demonstrate the resilience of the markets Banks and other lenders appear to be able to support growth as needed so I don't think we are looking at a bottleneck with respect to the availability of creditOn the price side cyclical pressures clearly are showing through in the core cpi now but I don't think we have a firm indication that this is a permanent ratcheting up We have had some easing off with respect to capacity utilization recently both in labor and product markets It doesn't appear that at least for the moment wage pressures are consistently building but I do think we need to exercise a fair amount of vigilance with respect to inflation Any time we have rising inflation we have to be wary as to whether we are facing a temporary cyclical situation or whether we are seeing the buildup of a permanently higher inflation rateIn sum now that the slowdown is under way it seems to me that the risks to the economy are a bit better balanced than they were earlier There are some wild cards in the outlook and several people have mentioned a number of them One that I would point to is whether some deficit reduction is going to be enacted into law And if it is who is going to be affected and by how much? I don't believe we have adequately built that into our projections Nor do I think we have adequately factored in the potential trade war with Japan whatever that may mean On a not unrelated factor we have had a shock to the dollar How that is going to play out in the us economy has yet to be seen So I agree with Mike Kelley We seem to be in a wait-and­ see posture at this point The Committee is going to have to continue to assess whether some of these wild cards are going to affect the delicate balance that currently seems to be moving us toward a soft landing notably how this inventory imbalance will play itself outSo we have a period of sharp vigilance ahead",19950523
118,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Lindsey,Governor Lindsey,19950523
