,Speaker,transcript_text,clean_transcript_text,date
10,MR POTTER,MR POTTER How they design the reinvestments on those asset purchases is something of interest But I think most of that effect stemming from the July meeting was in the previous report that we gave you,How they design the reinvestments on those asset purchases is something of interest But I think most of that effect stemming from the July meeting was in the previous report that we gave you,20180926
11,MR KAPLAN,MR KAPLAN Okay,Okay,20180926
12,MR POTTER,MR POTTER It will be interesting to see over the next few days as there’s a little bit of confusion on some comments President Draghi made if that has some effect,It will be interesting to see over the next few days as there’s a little bit of confusion on some comments President Draghi made if that has some effect,20180926
13,MR KAPLAN,MR KAPLAN There was a lot of market scuttlebutt in August but you’re saying— your judgment is not much material effect,There was a lot of market scuttlebutt in August but you’re saying— your judgment is not much material effect,20180926
14,MR POTTER,MR POTTER I think that most people took President Draghi as having got a pretty good consensus through the summer of 2019 A very important issue in the coming months is that the executive board of the ecb is going to change in a very dramatic way A lot of market focus is on who will be the new president of the ,I think that most people took President Draghi as having got a pretty good consensus through the summer of 2019 A very important issue in the coming months is that the executive board of the ecb is going to change in a very dramatic way A lot of market focus is on who will be the new president of the,20180926
15,ECBMR KAPLAN,ECBMR KAPLAN Okay Thank you,Okay Thank you,20180926
16,CHAIRMAN POWELL,CHAIRMAN POWELL Further questions? If not we now need a vote to ratify the domestic open market operations conducted since the July–August meeting Do I have a motion to approve?,Further questions? If not we now need a vote to ratify the domestic open market operations conducted since the July–August meeting Do I have a motion to approve?,20180926
17,MR CLARIDA,MR CLARIDA So moved,So moved,20180926
18,CHAIRMAN POWELL,CHAIRMAN POWELL All those in favor? [Chorus of ayes] Thanks very much So now we will turn to the review of the economic and financial situation including the summary of economic projections David Wilcox would you like to start us off?,All those in favor? [Chorus of ayes] Thanks very much So now we will turn to the review of the economic and financial situation including the summary of economic projections David Wilcox would you like to start us off?,20180926
19,MR WILCOX,MR WILCOX2 Thank you Mr Chair I’ll be referring to the packet titled “Material for Briefing on the us Outlook” I’ve taken it upon myself this afternoon to avert the potential incipient catastrophe of an early adjournment so you’ll find that my remarks run a little longer than usual [Laughter] I’m going to review briefly the current economic situation and then give you my interpretation of the yield-curve inversion that features in the staff baseline projectionAs shown by the black line in your first panel we continue to estimate that real output is 2¼ percent above its potential level in the current quarter As shown by the blue line and not entirely by coincidence our preferred model on this issue implies a broadly similar view These assessments of resource utilization have not been much affected by the indicators that have become available since the July meeting including the BEA’s comprehensive revision of the national income accountsWe now anticipate that real gdp growth will average a little more than 3 percent this year well above our estimate of potential output growth As shown in panel 2 we continue to see real output rising another 2½ percent in 2019—again fast enough to imply a further tightening in resource utilizationRegarding the news that has become available since the Tealbook forecastsed 12 days ago the retail sales data were a good bit stronger than we expected while housing starts and permits were somewhat weaker As Joe Gruber will discuss in greater detail the additional tariffs that took effect yesterday imply a little further drag on domestic activity And Hurricane Florence made landfall On net this information caused us to mark up our second-half forecast slightly but left our medium-term outlook essentially unrevised The bullets in panel 3 give some detail about how we think Florence will affect specific indicators in the next few monthsThe chart at the back of your packet which I would refer you to contains some extremely cool data that we developed here using a facility that has been set up with us by a company called First Data Corporation The chart shows how Florence has‌2 The materials used by Mr Wilcox are appended to this transcript (appendix 2)affected national-level retail sales relative to normal since a week before Florence made landfall and it compares Florence with other recent hurricanes The data underlying these estimates represent about 20 percent of all electronic card transactions nationwide These data bolster our expectation that while the human toll arising from Florence has been considerable the hit to consumer spending will be transitory and relatively smallReturning to panel 2 over the next couple of years the gradual tightening of the stance of monetary policy that our policy rule prescribes together with the emergence of some supply constraints acts to slow the growth of output eventually bringing it in line with potential growth in 2020 and dropping it below the pace of potentialin 2021Meanwhile the labor market has continued to strengthen about in line with our expectations The red line in panel 4 shows the BLS’s estimate of monthly private payroll gains through August while the black line shows an alternative estimate based on data that we receive from ADP A pooled estimate that combines BLS and ADP information—shown as the blue line—puts the increase in private payroll employment in August at 210000 consistent with a further tightening in labor market conditions In addition ADP data for the first three weeks of September point to another solid private payroll gain this month On the household side the overall unemployment rate was 39 percent in August—down ½ percentage point from a year ago and about ¾ percentage point below our estimate of its natural rateAs you can see in panel 5 the continued improvement in labor market conditions has been broadly shared across races and ethnicities with each group’s unemployment rate currently at or below the levels that were reached at the end of the previous expansion That said little to no progress has been made in shifting the relative alignment of these unemployment rates and we have no reason to doubt that when the economy next weakens the gaps between unemployment rates for these groups will widen againAs shown by the black line in panel 6 we have the aggregate unemployment rate reaching a low of 32 percent in 2020 before gradually moving up to 34 percent by the end of 2021 In the out-years of the projection this path of the unemployment rate is a couple of tenths lower than the one we wrote down in July One-tenth of that downward revision reflects our having taken down our estimate of the natural rate by another tenth to 46 percent The other tenth reflects the fact that we took the occasion of the comprehensive NIPA revision to do some other housekeeping on the supply side of the projection as well As has been the case in recent Tealbooks our unemployment rate would be even lower if we had not assumed that the tight labor market will also put upward pressure on the labor force participation rateRegarding inflation as shown by the red line in panel 7 on your next page pce prices excluding food and energy rose 2 percent over the next 12 months ending in July ½ percentage point faster than a year ago Of course inflation can be quite volatile even on a 12-month change basis so it’s worth asking how durable thispickup is likely to be To shed light on that question panel 7 also plots two additional measures of underlying pce price inflation Specifically the orange line gives the Federal Reserve Bank of Dallas trimmed mean measure while the blue line gives an estimate using a factor model that decomposes pce price inflation into a common component—which is plotted here—and an idiosyncratic componentA pair of memos that you received recently—one by Matteo Luciani and Riccardo Trezzi of the Board’s staff the other by Evan Koenig of the Federal Reserve Bank of Dallas—compared the usefulness of the index excluding food and energy prices and the trimmed mean index Currently there is little need to choose between the two as both indexes—as well as the model-based common component—point to an upward shift in the distribution of pce price changes over the past yearBased on our translation of the cpi and PPI data we estimate that total pce prices the black line in panel 8 rose 22 percent over the 12 months ending in August and that core prices the red line rose 19 percent Core inflation is anticipated to remain just under 2 percent through the end of this year Total pce inflation is expected to move downser to core as large energy price increases at the end of last year fall out of the 12-month windowPanels 9 and 10 summarize the medium-term inflation outlook that we showed in the Tealbook As shown in panel 9 core inflation is projected to creep along mostly just above 2 percent reflecting tight resource utilization and a slight further uptick in trend inflation And as shown in panel 10 total pce price inflation has a similarly flat profile Compared with what we built into the Tealbook forecast 12 days ago the additional tariffs that were implemented yesterday will add a tenth to inflationin 2019Panel 11 shows the four measures of labor compensation growth that we follow regularly We continue to read these data as suggesting that hourly compensation growth is inching up though it’s impossible to be sure considering how differently these various series can behave and how erratic they can be from year to year We put the most weight on the ECI—the black line—partly because it’s less noisy than the other available measures That measure now stands at just under 3 percent on a 12-month change basis up from about 2½ percent a year ago As I’ve noted before we don’t have much trouble explaining the recent evolution of the eci in conditions of an increasingly tight labor market relatively well-anchored inflation expectations and continued lackluster trend productivity gainsLet us turn now to the yield curve As you know for some time a feature of our projection has been that we have the yield curve inverting For example in the current Tealbook forecast the federal funds rate shown as the black line in panel 12 moves above the 10-year Treasury yield the red line in early 2020 Many different interpretations of that phenomenon have been given For the remainder of my remarks I’d like to give you my interpretation of the inversion we show in the baseline forecast and give as well some reasons why it might not work out that waySome bullets on your next page summarize the main points The basic story begins with our baseline judgment that the unemployment rate is currently below its natural rate In the framework that we use to put the baseline forecast together the unemployment rate eventually needs to return to its natural rate In that framework if U were to remain below U* forever then inflation would eventually move above the Committee’s 2 percent objective and would never return to your objective In other words on our baseline assumptions it will not be possible to run a “hot” economy forever without also experiencing inflation above your 2 percent objective The policy rule that we use in putting together the baseline forecast cools the labor market back to its sustainable position by moving the funds rate for the next several years well above where it will need to be in the longer run This is one key ingredient in generating the inverted yield curve I would note by the way that even under the baseline monetary policy which is more aggressive than the one implicit in your sep median the process of returning U to U* is quite drawn out It takes about 8 to 10 years for the labor market to be returned to a sustainable conditionThe other key ingredient in generating an inverted yield curve is a term premium that is quite low by historical standards The low term premium means that the short- term rate doesn’t need to move all that far above its long-run forward-moving average for the yield curve to invert During the 8 to 10 years in which U is rising back up to U* real gdp growth runs—essentially by definition—slower than potential growth Furthermore we have potential growth remaining pretty low by historical standardsCombined these two factors imply that actual real gdp growth in our baseline outlook is positive but quite low not all that far from zero during the period ofre-equilibration During that period the economy will be especially vulnerable to negative shocks In our baseline forecast we do not anticipate that negative shocks will occur over the next decade But as history plays out of course such shocks will occur And in the context of already slow growth of actual real gdp only a relatively modest set of adverse shocks could be sufficient to tip the economy into recessionThe bottom line is that in the baseline forecast the inverted yield curve is not an independent driver of an imminent recession In our framework it results almost mechanically from the combination of our assumption that U is currently below U* and that it will not be able to remain there over the long term If that’s the baseline story what are some alternatives? Why might the yield curve not invert?One possibility is that the natural rate of unemployment could be lower than we currently think In that case U might not have to rise as far—or might not have to rise at all—in order to get up to U* You—meaning in this case “you” [laughter]— might have less work to do in terms of returning the economy to a sustainable positionA second possibility is that trend inflation might not converge to your 2 percent objective as we’ve assumed it does in the baseline or it might move up even more slowly than we have assumed In this alternative view inflation expectations mightbe anchored but inconveniently enough possibly not at a level consistent with your 2 percent objective In that case the economy might need to run a little to the “hot” side of sustainable at least for a time in order to maintain inflation at 2 percentA third possibility is that you may choose to implement a monetary policy that’s even more patient than the inertial Taylor (1999) rule However I would note that if you go that route you will need to be very patient Even in the optimal control exercise reported in Tealbook A that assigns zero cost to the unemployment rate being below the natural rate the funds rate moves slightly above the 10-year Treasury rate about five years from nowA fourth possibility is that aggregate demand could be much more interest-elastic than we have assumed in the baseline In other words you might get much more “bang for the basis point” of tightening than we have assumed in the baselineAll told although the baseline framework hangs together logically there is no shortage of ways it could prove inaccurate in ways that will matter for this issue My main “takeaway” messages are the following In our baseline framework the inverted yield curve is not an independent causal factor that triggers the next recession It does reflect an effort by the policymaker in our baseline assumption to bring the unemployment rate back up to its sustainable rate as part of that policymaker’s pursuit of the dual-mandate objectives and it is associated with a heightened risk of recession during a period of subpar real gdp growthAs Damjan Pfajfar showed in his pre-FOMC briefing to the Board last week the probability that the economy will be in recession sometime during the next four quarters is quite low according to the models he inspected—well below the unconditional probability of about 15 percent Once the unemployment rate has begun rising back toward its sustainable level the probability of recession will move above its unconditional level—and by quite a lot according to some modelsThe historical record suggests that the proverbial “soft landing from below” will be difficult to achieve However in the smooth shock-free world of our baseline projection it is possible And if the key assumptions implicit in the baseline outlook are accurate you will probably have to give it a shot if you want to limit the size and duration of the overshoot of your 2 percent inflation objective Joe will now continue our presentation,Thank you Mr Chair I’ll be referring to the packet titled “Material for Briefing on the us Outlook” I’ve taken it upon myself this afternoon to avert the potential incipient catastrophe of an early adjournment so you’ll find that my remarks run a little longer than usual [Laughter] I’m going to review briefly the current economic situation and then give you my interpretation of the yield-curve inversion that features in the staff baseline projectionAs shown by the black line in your first panel we continue to estimate that real output is 2¼ percent above its potential level in the current quarter As shown by the blue line and not entirely by coincidence our preferred model on this issue implies a broadly similar view These assessments of resource utilization have not been much affected by the indicators that have become available since the July meeting including the BEA’s comprehensive revision of the national income accountsWe now anticipate that real gdp growth will average a little more than 3 percent this year well above our estimate of potential output growth As shown in panel 2 we continue to see real output rising another 2½ percent in 2019—again fast enough to imply a further tightening in resource utilizationRegarding the news that has become available since the Tealbook forecastsed 12 days ago the retail sales data were a good bit stronger than we expected while housing starts and permits were somewhat weaker As Joe Gruber will discuss in greater detail the additional tariffs that took effect yesterday imply a little further drag on domestic activity And Hurricane Florence made landfall On net this information caused us to mark up our second-half forecast slightly but left our medium-term outlook essentially unrevised The bullets in panel 3 give some detail about how we think Florence will affect specific indicators in the next few monthsThe chart at the back of your packet which I would refer you to contains some extremely cool data that we developed here using a facility that has been set up with us by a company called First Data Corporation The chart shows how Florence has‌2 The materials used by Mr Wilcox are appended to this transcript (appendix 2)affected national-level retail sales relative to normal since a week before Florence made landfall and it compares Florence with other recent hurricanes The data underlying these estimates represent about 20 percent of all electronic card transactions nationwide These data bolster our expectation that while the human toll arising from Florence has been considerable the hit to consumer spending will be transitory and relatively smallReturning to panel 2 over the next couple of years the gradual tightening of the stance of monetary policy that our policy rule prescribes together with the emergence of some supply constraints acts to slow the growth of output eventually bringing it in line with potential growth in 2020 and dropping it below the pace of potentialin 2021Meanwhile the labor market has continued to strengthen about in line with our expectations The red line in panel 4 shows the BLS’s estimate of monthly private payroll gains through August while the black line shows an alternative estimate based on data that we receive from ADP A pooled estimate that combines BLS and ADP information—shown as the blue line—puts the increase in private payroll employment in August at 210000 consistent with a further tightening in labor market conditions In addition ADP data for the first three weeks of September point to another solid private payroll gain this month On the household side the overall unemployment rate was 39 percent in August—down ½ percentage point from a year ago and about ¾ percentage point below our estimate of its natural rateAs you can see in panel 5 the continued improvement in labor market conditions has been broadly shared across races and ethnicities with each group’s unemployment rate currently at or below the levels that were reached at the end of the previous expansion That said little to no progress has been made in shifting the relative alignment of these unemployment rates and we have no reason to doubt that when the economy next weakens the gaps between unemployment rates for these groups will widen againAs shown by the black line in panel 6 we have the aggregate unemployment rate reaching a low of 32 percent in 2020 before gradually moving up to 34 percent by the end of 2021 In the out-years of the projection this path of the unemployment rate is a couple of tenths lower than the one we wrote down in July One-tenth of that downward revision reflects our having taken down our estimate of the natural rate by another tenth to 46 percent The other tenth reflects the fact that we took the occasion of the comprehensive NIPA revision to do some other housekeeping on the supply side of the projection as well As has been the case in recent Tealbooks our unemployment rate would be even lower if we had not assumed that the tight labor market will also put upward pressure on the labor force participation rateRegarding inflation as shown by the red line in panel 7 on your next page pce prices excluding food and energy rose 2 percent over the next 12 months ending in July ½ percentage point faster than a year ago Of course inflation can be quite volatile even on a 12-month change basis so it’s worth asking how durable thispickup is likely to be To shed light on that question panel 7 also plots two additional measures of underlying pce price inflation Specifically the orange line gives the Federal Reserve Bank of Dallas trimmed mean measure while the blue line gives an estimate using a factor model that decomposes pce price inflation into a common component—which is plotted here—and an idiosyncratic componentA pair of memos that you received recently—one by Matteo Luciani and Riccardo Trezzi of the Board’s staff the other by Evan Koenig of the Federal Reserve Bank of Dallas—compared the usefulness of the index excluding food and energy prices and the trimmed mean index Currently there is little need to choose between the two as both indexes—as well as the model-based common component—point to an upward shift in the distribution of pce price changes over the past yearBased on our translation of the cpi and PPI data we estimate that total pce prices the black line in panel 8 rose 22 percent over the 12 months ending in August and that core prices the red line rose 19 percent Core inflation is anticipated to remain just under 2 percent through the end of this year Total pce inflation is expected to move downser to core as large energy price increases at the end of last year fall out of the 12-month windowPanels 9 and 10 summarize the medium-term inflation outlook that we showed in the Tealbook As shown in panel 9 core inflation is projected to creep along mostly just above 2 percent reflecting tight resource utilization and a slight further uptick in trend inflation And as shown in panel 10 total pce price inflation has a similarly flat profile Compared with what we built into the Tealbook forecast 12 days ago the additional tariffs that were implemented yesterday will add a tenth to inflationin 2019Panel 11 shows the four measures of labor compensation growth that we follow regularly We continue to read these data as suggesting that hourly compensation growth is inching up though it’s impossible to be sure considering how differently these various series can behave and how erratic they can be from year to year We put the most weight on the ECI—the black line—partly because it’s less noisy than the other available measures That measure now stands at just under 3 percent on a 12-month change basis up from about 2½ percent a year ago As I’ve noted before we don’t have much trouble explaining the recent evolution of the eci in conditions of an increasingly tight labor market relatively well-anchored inflation expectations and continued lackluster trend productivity gainsLet us turn now to the yield curve As you know for some time a feature of our projection has been that we have the yield curve inverting For example in the current Tealbook forecast the federal funds rate shown as the black line in panel 12 moves above the 10-year Treasury yield the red line in early 2020 Many different interpretations of that phenomenon have been given For the remainder of my remarks I’d like to give you my interpretation of the inversion we show in the baseline forecast and give as well some reasons why it might not work out that waySome bullets on your next page summarize the main points The basic story begins with our baseline judgment that the unemployment rate is currently below its natural rate In the framework that we use to put the baseline forecast together the unemployment rate eventually needs to return to its natural rate In that framework if U were to remain below U* forever then inflation would eventually move above the Committee’s 2 percent objective and would never return to your objective In other words on our baseline assumptions it will not be possible to run a “hot” economy forever without also experiencing inflation above your 2 percent objective The policy rule that we use in putting together the baseline forecast cools the labor market back to its sustainable position by moving the funds rate for the next several years well above where it will need to be in the longer run This is one key ingredient in generating the inverted yield curve I would note by the way that even under the baseline monetary policy which is more aggressive than the one implicit in your sep median the process of returning U to U* is quite drawn out It takes about 8 to 10 years for the labor market to be returned to a sustainable conditionThe other key ingredient in generating an inverted yield curve is a term premium that is quite low by historical standards The low term premium means that the short- term rate doesn’t need to move all that far above its long-run forward-moving average for the yield curve to invert During the 8 to 10 years in which U is rising back up to U* real gdp growth runs—essentially by definition—slower than potential growth Furthermore we have potential growth remaining pretty low by historical standardsCombined these two factors imply that actual real gdp growth in our baseline outlook is positive but quite low not all that far from zero during the period ofre-equilibration During that period the economy will be especially vulnerable to negative shocks In our baseline forecast we do not anticipate that negative shocks will occur over the next decade But as history plays out of course such shocks will occur And in the context of already slow growth of actual real gdp only a relatively modest set of adverse shocks could be sufficient to tip the economy into recessionThe bottom line is that in the baseline forecast the inverted yield curve is not an independent driver of an imminent recession In our framework it results almost mechanically from the combination of our assumption that U is currently below U* and that it will not be able to remain there over the long term If that’s the baseline story what are some alternatives? Why might the yield curve not invert?One possibility is that the natural rate of unemployment could be lower than we currently think In that case U might not have to rise as far—or might not have to rise at all—in order to get up to U* You—meaning in this case “you” [laughter]— might have less work to do in terms of returning the economy to a sustainable positionA second possibility is that trend inflation might not converge to your 2 percent objective as we’ve assumed it does in the baseline or it might move up even more slowly than we have assumed In this alternative view inflation expectations mightbe anchored but inconveniently enough possibly not at a level consistent with your 2 percent objective In that case the economy might need to run a little to the “hot” side of sustainable at least for a time in order to maintain inflation at 2 percentA third possibility is that you may choose to implement a monetary policy that’s even more patient than the inertial Taylor (1999) rule However I would note that if you go that route you will need to be very patient Even in the optimal control exercise reported in Tealbook A that assigns zero cost to the unemployment rate being below the natural rate the funds rate moves slightly above the 10-year Treasury rate about five years from nowA fourth possibility is that aggregate demand could be much more interest-elastic than we have assumed in the baseline In other words you might get much more “bang for the basis point” of tightening than we have assumed in the baselineAll told although the baseline framework hangs together logically there is no shortage of ways it could prove inaccurate in ways that will matter for this issue My main “takeaway” messages are the following In our baseline framework the inverted yield curve is not an independent causal factor that triggers the next recession It does reflect an effort by the policymaker in our baseline assumption to bring the unemployment rate back up to its sustainable rate as part of that policymaker’s pursuit of the dual-mandate objectives and it is associated with a heightened risk of recession during a period of subpar real gdp growthAs Damjan Pfajfar showed in his pre-FOMC briefing to the Board last week the probability that the economy will be in recession sometime during the next four quarters is quite low according to the models he inspected—well below the unconditional probability of about 15 percent Once the unemployment rate has begun rising back toward its sustainable level the probability of recession will move above its unconditional level—and by quite a lot according to some modelsThe historical record suggests that the proverbial “soft landing from below” will be difficult to achieve However in the smooth shock-free world of our baseline projection it is possible And if the key assumptions implicit in the baseline outlook are accurate you will probably have to give it a shot if you want to limit the size and duration of the overshoot of your 2 percent inflation objective Joe will now continue our presentation,20180926
