,Unnamed: 0,date,speaker,speak_count,speak_length,avg_next_speaker_length,avg_next_speaker_gender,laughter_sum,first_to_introduce_topic,sum_interrupted,sum_interrupter,sum_hedge,avg_day_sentiment,avg_sentiment_per_speaker,short_name,dissenter_dummy,total_yes_vote,total_no_vote,total_vote,perc_disset_vote
2703,3274.0,20081029,mr kroszner,4.0,10032.0,429.25,1.0,1.0,2.0,0.0,1.0,10.0,0.0614421749488351,0.1048566052019296,kroszner,0.0,10,0,10,0.0
2704,3303.0,20081216,mr kroszner,6.0,18204.0,55.333333333333336,1.0,2.0,3.0,0.0,2.0,27.0,0.0621216037205013,0.0819857583184788,kroszner,0.0,9,1,10,0.1
2705,2344.0,20040630,mr lacker,11.0,6738.0,616.7272727272727,0.9090909090909092,0.0,4.0,0.0,8.0,12.0,0.0487726665746871,0.0968326547253329,lacker,,12,0,12,0.0
2706,2377.0,20040810,mr lacker,2.0,5147.0,23.5,1.0,0.0,0.0,0.0,5.0,9.0,0.0470004059918934,0.1029411764705882,lacker,,12,0,12,0.0
2707,2403.0,20040921,mr lacker,3.0,4243.0,15.0,1.0,0.0,1.0,0.0,3.0,6.0,0.0788308686356203,0.0952124265692724,lacker,,12,0,12,0.0
2708,2428.0,20041110,mr lacker,2.0,4977.0,13.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0360455945116696,0.0880347520070383,lacker,,12,0,12,0.0
2709,2455.0,20041214,mr lacker,8.0,6444.0,79.5,1.0,2.0,1.0,2.0,4.0,8.0,0.0724533468734408,0.059589900066729,lacker,,12,0,12,0.0
2710,2486.0,20050202,mr lacker,7.0,8471.0,125.85714285714286,0.8571428571428571,0.0,2.0,0.0,4.0,11.0,0.082682800170329,0.1830879957065914,lacker,,12,0,12,0.0
2711,2515.0,20050322,mr lacker,7.0,7957.0,71.42857142857143,1.0,2.0,1.0,0.0,8.0,10.0,0.0435695057902449,0.0030371940390398,lacker,,12,0,12,0.0
2712,2541.0,20050503,mr lacker,3.0,7573.0,311.3333333333333,1.0,0.0,0.0,0.0,1.0,9.0,0.0494178853066321,0.1051804859370649,lacker,,11,0,11,0.0
2713,2568.0,20050630,mr lacker,5.0,7558.0,201.0,1.0,0.0,3.0,0.0,11.0,19.0,0.0618777345954924,0.1797288721235896,lacker,,11,0,11,0.0
2714,2602.0,20050809,mr lacker,6.0,4874.0,37.75,1.0,0.0,2.0,0.0,6.0,6.0,0.0568874507627461,0.1397297534438887,lacker,,10,0,10,0.0
2715,2620.0,20050809,xmr lacker,1.0,482.0,1195.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0568874507627461,0.0256410256410256,lacker,,10,0,10,0.0
2716,2628.0,20050920,mr lacker,4.0,7987.0,567.5,1.0,1.0,1.0,0.0,3.0,12.0,0.0621082573713729,0.2156969243380022,lacker,,9,1,10,0.1
2717,2651.0,20051101,mr lacker,7.0,8144.0,557.7142857142857,1.0,0.0,0.0,0.0,9.0,10.0,0.0380156989880271,0.0788646885801849,lacker,,10,0,10,0.0
2718,2676.0,20051213,mr lacker,6.0,7688.0,606.1666666666666,1.0,1.0,0.0,0.0,0.0,14.0,0.058119609146466,0.2086163994846378,lacker,,10,0,10,0.0
2719,2699.0,20060131,mr lacker,5.0,5333.0,595.2,1.0,1.0,0.0,0.0,0.0,3.0,0.0631526040706151,0.172897739917885,lacker,0.0,10,0,10,0.0
2720,2725.0,20060328,mr lacker,17.0,11969.0,209.9333333333333,0.8,2.0,3.0,0.0,1.0,12.0,0.0641089866525517,0.0787531756888802,lacker,0.0,11,0,11,0.0
2721,2749.0,20060510,mr lacker,11.0,10279.0,542.3636363636364,1.0,2.0,2.0,0.0,0.0,15.0,0.0478384387987338,0.0130630330824395,lacker,0.0,11,0,11,0.0
2722,2775.0,20060629,mr lacker,13.0,18352.0,579.9230769230769,1.0,2.0,2.0,0.0,0.0,29.0,0.0620132330281794,0.0983510763701467,lacker,0.0,10,0,10,0.0
2723,2804.0,20060808,mr lacker,4.0,24243.0,28.5,1.0,3.0,0.0,0.0,0.0,21.0,0.0725027977145798,0.056120844380263,lacker,1.0,9,1,10,0.1
2724,2828.0,20060920,mr lacker,17.0,10710.0,158.88235294117646,1.0,1.0,2.0,0.0,0.0,13.0,0.082388521216531,0.0871511356228088,lacker,1.0,10,1,11,0.09090909090909091
2725,2854.0,20061025,mr lacker,8.0,19512.0,94.375,0.875,3.0,2.0,0.0,0.0,22.0,0.0587810717012625,0.0418483443616861,lacker,1.0,10,1,11,0.09090909090909091
2726,2880.0,20061212,mr lacker,8.0,8141.0,228.375,1.0,2.0,2.0,0.0,0.0,13.0,0.0562731312744107,0.0067537781131755,lacker,1.0,10,1,11,0.09090909090909091
2727,2909.0,20070131,mr lacker,24.0,19859.0,727.7916666666666,0.8333333333333334,5.0,4.0,0.0,0.0,32.0,0.0696424098113195,0.0302582654342559,lacker,,11,0,11,0.0
2728,2935.0,20070321,mr lacker,18.0,18176.0,473.55555555555554,0.9444444444444444,3.0,4.0,0.0,0.0,20.0,0.067092004244218,0.057190490679502,lacker,,10,0,10,0.0
2729,2957.0,20070509,mr lacker,6.0,9357.0,91.0,0.6666666666666666,2.0,2.0,0.0,0.0,14.0,0.0400624224483275,0.0305991332245048,lacker,,10,0,10,0.0
2730,2981.0,20070628,mr lacker,19.0,18086.0,162.89473684210526,0.8947368421052632,5.0,4.0,0.0,0.0,26.0,0.0701751282576872,0.0806338134626942,lacker,,10,0,10,0.0
2731,3008.0,20070807,mr lacker,11.0,10894.0,426.27272727272725,1.0,0.0,4.0,0.0,0.0,24.0,0.0871221656544054,0.0255629058466048,lacker,,10,0,10,0.0
2732,3034.0,20070918,mr lacker,15.0,18129.0,385.6666666666667,1.0,1.0,1.0,0.0,0.0,22.0,0.0749708634494756,0.093230364205404,lacker,,10,0,10,0.0
2733,3058.0,20071031,mr lacker,12.0,8887.0,952.6666666666666,1.0,4.0,4.0,0.0,0.0,14.0,0.0492066156032747,0.0066832377666064,lacker,,10,0,10,0.0
2734,3083.0,20071211,mr lacker,3.0,9048.0,112.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0828135116006517,0.0213645542044347,lacker,,9,1,10,0.1
2735,3111.0,20080130,mr lacker,30.0,17978.0,222.83333333333331,0.9666666666666668,0.0,13.0,0.0,1.0,19.0,0.044676583658356,0.0885262781560297,lacker,,9,1,10,0.1
2736,3132.0,20080130,tafmr lacker,1.0,1947.0,2386.0,1.0,0.0,0.0,0.0,0.0,2.0,0.044676583658356,0.0769230769230769,lacker,,9,1,10,0.1
2737,3143.0,20080318,mr lacker,6.0,9779.0,248.16666666666663,1.0,0.0,0.0,0.0,0.0,16.0,0.0578113632210861,0.1662738027618737,lacker,,8,2,10,0.2
2738,3171.0,20080430,mr lacker,9.0,26210.0,173.44444444444446,1.0,0.0,6.0,0.0,0.0,35.0,0.0423769662983845,0.0372502734804524,lacker,,8,2,10,0.2
2739,3197.0,20080625,mr lacker,31.0,23168.0,280.1935483870968,1.0,2.0,14.0,0.0,1.0,28.0,0.048794227408951,0.02187233362456,lacker,,9,1,10,0.1
2740,3224.0,20080805,mr lacker,10.0,13829.0,337.3,1.0,1.0,2.0,0.0,0.0,12.0,0.071844146673639,0.133878080168648,lacker,,10,1,11,0.09090909090909091
2741,3248.0,20080916,mr lacker,25.0,9361.0,226.12,1.0,2.0,7.0,0.0,1.0,8.0,0.0810644557755799,0.0619826478178051,lacker,,10,0,10,0.0
2742,3275.0,20081029,mr lacker,27.0,16873.0,327.1851851851852,1.0,2.0,11.0,0.0,3.0,19.0,0.0614421749488351,0.0911321077774998,lacker,,10,0,10,0.0
2743,3304.0,20081216,mr lacker,83.0,36295.0,199.97590361445785,0.9518072289156626,5.0,34.0,4.0,3.0,38.0,0.0621216037205013,0.0656139872657211,lacker,,9,1,10,0.1
2744,3331.0,20090128,mr lacker,58.0,33364.0,518.1551724137931,0.9655172413793104,6.0,21.0,4.0,6.0,47.0,0.0622062229752147,0.0547983397458487,lacker,1.0,8,1,9,0.1111111111111111
2745,3363.0,20090318,mr lacker,52.0,23153.0,224.80769230769232,0.75,2.0,18.0,0.0,1.0,32.0,0.0756462993432953,0.10163082668697,lacker,0.0,10,0,10,0.0
2746,3396.0,20090429,mr lacker,29.0,17673.0,286.3793103448276,1.0,9.0,7.0,2.0,2.0,24.0,0.0949292943961225,0.1305507609318998,lacker,0.0,10,0,10,0.0
2747,3429.0,20090624,mr lacker,30.0,24184.0,257.7333333333333,0.8333333333333334,1.0,13.0,0.0,1.0,38.0,0.0852196887491879,0.0985199388729404,lacker,0.0,10,0,10,0.0
2748,3456.0,20090812,mr lacker,30.0,22317.0,289.43333333333334,1.0,2.0,8.0,0.0,0.0,41.0,0.0655454475187735,0.0781532343887265,lacker,0.0,10,0,10,0.0
2749,3485.0,20090923,mr lacker,48.0,21128.0,242.4375,1.0,2.0,26.0,0.0,5.0,27.0,0.0768794277894048,0.1051991003256102,lacker,0.0,10,0,10,0.0
2750,3502.0,20091104,cbiasmr lacker,1.0,293.0,413.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0781176726068758,0.111111111111111,lacker,0.0,10,0,10,0.0
2751,3514.0,20091104,mr lacker,41.0,20832.0,160.609756097561,1.0,4.0,19.0,2.0,1.0,29.0,0.0781176726068758,0.0735672419434297,lacker,0.0,10,0,10,0.0
2752,3543.0,20091216,mr lacker,26.0,17014.0,148.0,0.9615384615384616,4.0,6.0,2.0,3.0,21.0,0.0694972891659887,0.0561794942572253,lacker,0.0,10,0,10,0.0
2753,3572.0,20100127,mr lacker,29.0,24515.0,323.0,1.0,5.0,12.0,0.0,4.0,50.0,0.0746601879356524,0.0734070335359967,lacker,,9,1,10,0.1
2754,3599.0,20100316,mr lacker,12.0,13008.0,763.9166666666666,1.0,0.0,5.0,0.0,0.0,18.0,0.0839713417848391,0.0465228111637065,lacker,,9,1,10,0.1
2755,3623.0,20100428,mr lacker,14.0,19474.0,739.7692307692307,1.0,3.0,4.0,0.0,0.0,18.0,0.0841178362266319,0.1458414712842031,lacker,,9,1,10,0.1
2756,3650.0,20100623,mr lacker,25.0,10859.0,181.04,1.0,1.0,10.0,0.0,1.0,9.0,0.0730966409705873,-0.0028473407406572,lacker,,9,1,10,0.1
2757,3677.0,20100810,mr lacker,18.0,15812.0,321.77777777777777,0.9444444444444444,2.0,6.0,0.0,0.0,20.0,0.0755040151688918,0.1002540238058095,lacker,,9,1,10,0.1
2758,3701.0,20100921,mr lacker,13.0,12141.0,139.92307692307693,1.0,0.0,5.0,0.0,0.0,15.0,0.0958424651102826,0.1191161024931732,lacker,,8,1,9,0.1111111111111111
2759,3724.0,20101103,mr lacker,40.0,18934.0,261.1,1.0,1.0,3.0,1.0,6.0,26.0,0.0565657751231591,0.0771501915128577,lacker,,9,1,10,0.1
2760,3752.0,20101214,mr lacker,8.0,10482.0,334.125,1.0,0.0,1.0,0.0,1.0,15.0,0.0679950995000392,0.0010219843121182,lacker,,10,1,11,0.09090909090909091
2761,3780.0,20110126,mr lacker,27.0,22344.0,416.9259259259259,0.925925925925926,3.0,10.0,0.0,1.0,28.0,0.0702559244578263,0.0601137224511619,lacker,,11,0,11,0.0
2762,3799.0,20110126,nairumr lacker,1.0,3.0,160.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0702559244578263,0.0,lacker,,11,0,11,0.0
2763,3811.0,20110315,mr lacker,17.0,15136.0,357.52941176470586,0.8235294117647058,3.0,4.0,1.0,4.0,26.0,0.0557189228903061,0.0737102861746283,lacker,,10,0,10,0.0
2764,3835.0,20110427,mr lacker,34.0,23635.0,389.5,1.0,3.0,14.0,0.0,1.0,24.0,0.0735475316523697,0.0594711249388871,lacker,,10,0,10,0.0
2765,3864.0,20110622,mr lacker,28.0,22001.0,530.9642857142857,0.9642857142857144,3.0,14.0,0.0,1.0,27.0,0.0721214378693924,0.0814105269846105,lacker,,10,0,10,0.0
2766,3895.0,20110809,mr lacker,3.0,12906.0,75.66666666666667,1.0,2.0,2.0,0.0,5.0,10.0,0.0574690540926296,0.0319763265131436,lacker,,7,3,10,0.3
2767,3924.0,20110921,mr lacker,49.0,27997.0,265.265306122449,1.0,5.0,18.0,1.0,1.0,26.0,0.0694238312512154,0.0800289207777007,lacker,,7,3,10,0.3
2768,3946.0,20111102,dnamr lacker,1.0,35.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0636613115167884,0.25,lacker,,9,1,10,0.1
2769,3954.0,20111102,mr lacker,32.0,24536.0,239.2258064516129,1.0,5.0,10.0,0.0,3.0,26.0,0.0636613115167884,0.0706361330404637,lacker,,9,1,10,0.1
2770,3983.0,20111213,mr lacker,13.0,15861.0,83.15384615384616,1.0,3.0,6.0,1.0,1.0,12.0,0.0816475616899619,0.1745309239317429,lacker,,9,1,10,0.1
2771,4016.0,20120125,mr lacker,48.0,24804.0,577.9787234042553,0.9787234042553192,2.0,19.0,1.0,1.0,20.0,0.0552041664590712,0.0685077972635609,lacker,1.0,9,1,10,0.1
2772,4048.0,20120313,mr lacker,36.0,22700.0,141.63888888888889,0.9722222222222222,2.0,6.0,2.0,10.0,34.0,0.0718393497144214,0.1066273850203621,lacker,1.0,9,1,10,0.1
2773,4076.0,20120425,mr lacker,42.0,22888.0,242.57142857142856,0.9285714285714286,1.0,12.0,2.0,3.0,28.0,0.063117146656442,0.0806819793304497,lacker,1.0,9,1,10,0.1
2774,4106.0,20120620,mr lacker,10.0,15986.0,893.3,1.0,1.0,2.0,0.0,1.0,20.0,0.0820193887258525,0.1597469973221694,lacker,1.0,11,1,12,0.08333333333333333
2775,4140.0,20120801,mr lacker,43.0,30529.0,363.0952380952381,1.0,2.0,10.0,0.0,3.0,40.0,0.078293076756708,0.0321432874507365,lacker,1.0,11,1,12,0.08333333333333333
2776,4160.0,20120913,gdpmr lacker,1.0,117.0,54.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07275773008372,0.166666666666667,lacker,1.0,11,1,12,0.08333333333333333
2777,4171.0,20120913,mr lacker,78.0,35512.0,161.55263157894737,0.9342105263157896,4.0,29.0,4.0,8.0,31.0,0.07275773008372,0.10751143413537,lacker,1.0,11,1,12,0.08333333333333333
2778,4206.0,20121024,mr lacker,26.0,25459.0,290.4230769230769,1.0,3.0,5.0,1.0,3.0,36.0,0.0885274822932654,-0.037810475199907,lacker,1.0,11,1,12,0.08333333333333333
2779,4237.0,20121212,mr lacker,11.0,18191.0,253.63636363636363,1.0,0.0,2.0,0.0,0.0,20.0,0.078678238721963,0.1140774522741162,lacker,1.0,11,1,12,0.08333333333333333
2780,4268.0,20130130,mr lacker,21.0,20737.0,146.76190476190476,0.8571428571428571,1.0,5.0,0.0,1.0,22.0,0.0700777564840191,0.0706867517732282,lacker,,11,1,12,0.08333333333333333
2781,4299.0,20130320,mr lacker,18.0,25098.0,807.4444444444445,0.6111111111111112,2.0,4.0,1.0,8.0,41.0,0.0938013546477429,0.084611262132018,lacker,,11,1,12,0.08333333333333333
2782,4332.0,20130501,mr lacker,10.0,14225.0,381.2,1.0,0.0,3.0,0.0,0.0,18.0,0.0987818864952234,0.0979989847749646,lacker,,11,1,12,0.08333333333333333
2783,4361.0,20130619,mr lacker,14.0,22560.0,645.2857142857143,1.0,1.0,9.0,0.0,3.0,23.0,0.0743182455988151,0.0587495040311636,lacker,,10,2,12,0.16666666666666666
2784,4394.0,20130731,mr lacker,18.0,18421.0,383.5,1.0,0.0,5.0,0.0,3.0,21.0,0.0545074698120606,0.09780266870957,lacker,,11,1,12,0.08333333333333333
2785,4425.0,20130918,mr lacker,13.0,15040.0,162.66666666666666,1.0,0.0,6.0,0.0,5.0,15.0,0.0843791459261862,0.1566396300642001,lacker,,9,1,10,0.1
2786,4454.0,20131030,mr lacker,13.0,19775.0,282.0769230769231,1.0,1.0,2.0,0.0,1.0,21.0,0.0922571045583856,0.122372715545915,lacker,,9,1,10,0.1
2787,4478.0,20131218,mr lacker,32.0,12057.0,215.1515151515152,1.0,0.0,6.0,2.0,11.0,13.0,0.0669328582983941,0.0636354858333035,lacker,,9,1,10,0.1
2788,4509.0,20140129,mr lacker,16.0,10444.0,52.25,1.0,1.0,4.0,0.0,2.0,8.0,0.0729064546167303,0.1010432992449335,lacker,,10,0,10,0.0
2789,4535.0,20140319,mr lacker,9.0,13755.0,68.0,0.3333333333333333,1.0,2.0,1.0,3.0,14.0,0.0729659242270341,0.0186708035617614,lacker,,8,1,9,0.1111111111111111
2790,4561.0,20140430,mr lacker,59.0,30593.0,193.271186440678,0.7796610169491526,2.0,25.0,0.0,6.0,33.0,0.0615722009186184,0.0530291232488004,lacker,,9,0,9,0.0
2791,4583.0,20140618,ioermr lacker,1.0,142.0,207.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0720092974643879,0.0666666666666667,lacker,,10,0,10,0.0
2792,4593.0,20140618,mr lacker,37.0,23682.0,512.3243243243244,0.8108108108108109,5.0,15.0,1.0,25.0,30.0,0.0720092974643879,0.0650979280786124,lacker,,10,0,10,0.0
2793,4614.0,20140618,pcemr lacker,1.0,462.0,1121.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0720092974643879,0.0487804878048781,lacker,,10,0,10,0.0
2794,4628.0,20140730,mr lacker,21.0,24255.0,556.0952380952381,0.7619047619047619,1.0,1.0,1.0,15.0,31.0,0.0687704107654184,0.053168813343255,lacker,,9,1,10,0.1
2795,4657.0,20140917,mr lacker,18.0,20198.0,250.94117647058823,0.6470588235294118,1.0,4.0,0.0,0.0,22.0,0.0817561297527997,0.1224164890184466,lacker,,8,2,10,0.2
2796,4688.0,20141029,mr lacker,24.0,19377.0,333.5,0.75,1.0,3.0,1.0,1.0,25.0,0.0738347844887727,0.0896307246813211,lacker,,9,1,10,0.1
2797,4717.0,20141217,mr lacker,4.0,14404.0,1094.75,0.0,0.0,2.0,0.0,1.0,27.0,0.0981332716813452,-0.0126235646636559,lacker,,7,3,10,0.3
2798,4746.0,20150128,mr lacker,75.0,35003.0,206.3571428571429,0.6428571428571429,4.0,12.0,1.0,1.0,49.0,0.07155110371248,0.0404490249804279,lacker,0.0,10,0,10,0.0
2799,4775.0,20150318,mr lacker,28.0,14861.0,387.25,0.6428571428571429,3.0,14.0,0.0,1.0,27.0,0.0728471478857084,0.1071297490327808,lacker,0.0,10,0,10,0.0
2800,4808.0,20150429,mr lacker,22.0,16538.0,267.27272727272725,0.5,0.0,10.0,2.0,14.0,25.0,0.0662972907963524,-0.0045246327764253,lacker,0.0,10,0,10,0.0
2801,4832.0,20150617,mr lacker,22.0,19724.0,325.7894736842105,0.8421052631578947,0.0,13.0,1.0,6.0,29.0,0.0659761567117248,0.0856317876716207,lacker,0.0,10,0,10,0.0
2802,4859.0,20150729,mr lacker,17.0,13917.0,99.82352941176472,0.3529411764705882,1.0,6.0,0.0,0.0,21.0,0.0888180312826755,0.1065127773166839,lacker,0.0,10,0,10,0.0
2803,4890.0,20150917,mr lacker,12.0,19572.0,117.25,0.5833333333333334,1.0,6.0,1.0,3.0,22.0,0.0872777089666589,0.0933155446495387,lacker,1.0,9,1,10,0.1
2804,4917.0,20151028,mr lacker,13.0,12872.0,194.46153846153845,0.2307692307692307,1.0,2.0,0.0,1.0,20.0,0.0725172343385106,0.0710285498165745,lacker,1.0,9,1,10,0.1
2805,4945.0,20151216,mr lacker,8.0,8592.0,216.5,0.125,1.0,6.0,0.0,1.0,4.0,0.0985907515927312,0.1996923175445951,lacker,0.0,10,0,10,0.0
2806,4978.0,20160127,mr lacker,32.0,20875.0,228.66666666666663,0.5,0.0,22.0,0.0,3.0,31.0,0.072927085899735,0.0221335953571161,lacker,,10,0,10,0.0
2807,5007.0,20160316,mr lacker,8.0,13017.0,86.25,0.125,2.0,4.0,0.0,1.0,16.0,0.0643644992747155,0.0275068809846559,lacker,,9,1,10,0.1
2808,5035.0,20160427,mr lacker,10.0,15653.0,153.1,0.6,2.0,3.0,0.0,0.0,20.0,0.0750407577621427,0.0067474985702527,lacker,,9,1,10,0.1
2809,5064.0,20160615,mr lacker,10.0,17353.0,292.9,0.6,0.0,5.0,0.0,9.0,13.0,0.0844807701790191,0.1864964394576223,lacker,,10,0,10,0.0
2810,5093.0,20160727,mr lacker,27.0,26194.0,177.59259259259258,0.4814814814814814,3.0,6.0,1.0,1.0,28.0,0.0735308869729018,0.1267542966587555,lacker,,9,1,10,0.1
2811,5111.0,20160727,tslfmr lacker,1.0,58.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735308869729018,0.0,lacker,,9,1,10,0.1
2812,5122.0,20160921,mr lacker,7.0,15320.0,143.83333333333334,0.5,1.0,0.0,0.0,1.0,27.0,0.057280551397603,0.0189952637145353,lacker,,7,3,10,0.3
2813,5152.0,20161102,mr lacker,29.0,18576.0,226.80769230769232,0.6153846153846154,3.0,14.0,0.0,0.0,23.0,0.0820506626436918,0.1164987857092393,lacker,,8,2,10,0.2
2814,5182.0,20161214,mr lacker,16.0,15333.0,134.0,0.6,1.0,11.0,0.0,0.0,29.0,0.06511152936269,0.1164196931379222,lacker,,8,2,10,0.2
2815,5211.0,20170201,mr lacker,19.0,20745.0,209.05263157894737,0.5263157894736842,1.0,5.0,1.0,6.0,25.0,0.0529082126253681,0.087295195127839,lacker,,10,0,10,0.0
2816,5239.0,20170315,mr lacker,14.0,23634.0,208.2142857142857,0.3571428571428571,3.0,13.0,0.0,6.0,36.0,0.0818399281032004,0.0652396007684979,lacker,,9,1,10,0.1
2817,221.0,19941220,mr lang,1.0,1221.0,33.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0345430836439962,0.122641509433962,lang,,11,1,12,0.08333333333333333
2818,1981.0,20021106,mr lang,3.0,5618.0,724.6666666666666,1.0,0.0,0.0,0.0,1.0,7.0,0.0203425076419735,0.1537621832358673,lang,,12,0,12,0.0
2819,4077.0,20120425,mr laubach,2.0,8554.0,31.0,1.0,0.0,0.0,0.0,2.0,12.0,0.063117146656442,0.0674014909478168,laubach,,9,1,10,0.1
2820,4300.0,20130320,mr laubach,1.0,467.0,216.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0938013546477429,-0.0232558139534884,laubach,,11,1,12,0.08333333333333333
2821,4362.0,20130619,mr laubach,3.0,10744.0,3968.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0743182455988151,0.0307203233780275,laubach,,10,2,12,0.16666666666666666
2822,4426.0,20130918,mr laubach,1.0,332.0,500.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0843791459261862,0.0,laubach,,9,1,10,0.1
2823,4479.0,20131218,mr laubach,1.0,9.0,530.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0669328582983941,0.0,laubach,,9,1,10,0.1
2824,4629.0,20140730,mr laubach,1.0,1023.0,160.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0687704107654184,-0.0125,laubach,,9,1,10,0.1
2825,4747.0,20150128,mr laubach,9.0,14637.0,248.22222222222223,0.6666666666666666,0.0,2.0,0.0,1.0,25.0,0.07155110371248,0.0856913726247296,laubach,,10,0,10,0.0
2826,4776.0,20150318,mr laubach,19.0,17071.0,119.05882352941175,0.6470588235294118,0.0,9.0,0.0,1.0,30.0,0.0728471478857084,0.0626518583783608,laubach,,10,0,10,0.0
2827,4809.0,20150429,mr laubach,13.0,18058.0,154.16666666666666,0.75,0.0,6.0,3.0,10.0,26.0,0.0662972907963524,0.094775133423198,laubach,,10,0,10,0.0
2828,4833.0,20150617,mr laubach,13.0,18617.0,280.09090909090907,0.7272727272727273,0.0,10.0,2.0,6.0,25.0,0.0659761567117248,0.0847097813666114,laubach,,10,0,10,0.0
2829,4860.0,20150729,mr laubach,12.0,15086.0,527.5833333333334,0.75,0.0,5.0,0.0,0.0,18.0,0.0888180312826755,0.1798259726462618,laubach,,10,0,10,0.0
2830,4891.0,20150917,mr laubach,4.0,13021.0,50.5,0.5,0.0,3.0,0.0,2.0,17.0,0.0872777089666589,0.0930085152123137,laubach,,9,1,10,0.1
2831,4918.0,20151028,mr laubach,13.0,18037.0,87.08333333333333,0.5833333333333334,1.0,2.0,0.0,1.0,21.0,0.0725172343385106,0.0655494536293998,laubach,,9,1,10,0.1
2832,4946.0,20151216,mr laubach,2.0,11595.0,21.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0985907515927312,0.0388059701492537,laubach,,10,0,10,0.0
2833,4979.0,20160127,mr laubach,17.0,11750.0,79.88235294117646,0.7058823529411765,0.0,8.0,0.0,2.0,15.0,0.072927085899735,0.0253742445596398,laubach,,10,0,10,0.0
2834,5008.0,20160316,mr laubach,6.0,9618.0,152.0,0.6666666666666666,0.0,0.0,1.0,2.0,13.0,0.0643644992747155,0.064941711542728,laubach,,9,1,10,0.1
2835,5036.0,20160427,mr laubach,1.0,8936.0,155.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0750407577621427,0.0141752577319588,laubach,,9,1,10,0.1
2836,5065.0,20160615,mr laubach,5.0,10429.0,68.4,0.8,0.0,0.0,1.0,3.0,12.0,0.0844807701790191,0.0859241746179178,laubach,,10,0,10,0.0
2837,5094.0,20160727,mr laubach,6.0,10721.0,162.66666666666666,0.8333333333333334,0.0,1.0,0.0,1.0,19.0,0.0735308869729018,0.0968119595966294,laubach,,9,1,10,0.1
2838,5123.0,20160921,mr laubach,2.0,7945.0,202.0,0.5,0.0,0.0,0.0,0.0,9.0,0.057280551397603,0.1111795124353606,laubach,,7,3,10,0.3
2839,5153.0,20161102,mr laubach,10.0,12808.0,692.0,0.625,1.0,3.0,0.0,1.0,13.0,0.0820506626436918,0.022380403424305,laubach,,8,2,10,0.2
2840,5183.0,20161214,mr laubach,16.0,10578.0,63.125,0.9375,0.0,7.0,0.0,0.0,15.0,0.06511152936269,0.0568882758103679,laubach,,8,2,10,0.2
2841,5212.0,20170201,mr laubach,4.0,9699.0,76.25,0.5,0.0,1.0,0.0,2.0,15.0,0.0529082126253681,-0.0122677443329617,laubach,,10,0,10,0.0
2842,5240.0,20170315,mr laubach,4.0,8068.0,67.25,0.75,0.0,3.0,0.0,3.0,7.0,0.0818399281032004,0.1659604519774012,laubach,,9,1,10,0.1
2843,5265.0,20170503,mr laubach,9.0,10433.0,133.55555555555554,0.8888888888888888,0.0,1.0,0.0,0.0,7.0,0.0817842244762844,0.1043703152916402,laubach,,9,0,9,0.0
2844,5286.0,20170614,bmr laubach,1.0,23.0,1104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0718541331187036,0.0,laubach,,8,1,9,0.1111111111111111
2845,5297.0,20170614,mr laubach,3.0,8777.0,288.3333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,9.0,0.0718541331187036,0.0018851742989673,laubach,,8,1,9,0.1111111111111111
2846,5322.0,20170726,mr laubach,1.0,6055.0,199.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0646798003512096,0.0699815837937385,laubach,,9,0,9,0.0
2847,5347.0,20170920,mr laubach,9.0,9940.0,335.55555555555554,0.7777777777777778,0.0,1.0,0.0,1.0,10.0,0.077198826651306,0.0417438895807088,laubach,,9,0,9,0.0
2848,5370.0,20171101,mr laubach,4.0,9891.0,1179.25,0.5,0.0,0.0,0.0,0.0,17.0,0.0841939325238712,-0.0733068783068784,laubach,,9,0,9,0.0
2849,5396.0,20171213,mr laubach,7.0,10858.0,52.0,0.8333333333333334,0.0,2.0,1.0,14.0,10.0,0.0553751646191274,0.0228694194135434,laubach,,7,2,9,0.2222222222222222
2850,5426.0,20180131,mr laubach,4.0,13099.0,405.5,0.5,1.0,2.0,0.0,6.0,26.0,0.0671651058203518,0.0331529848205936,laubach,,9,0,9,0.0
