date,year,month,quarter,speaker,position,short_name,greeting,briefer_dummy,bucket_1,bucket_2,bucket_3,bucket_4,total,bucket1_perc,bucket2_perc,bucket3_perc,bucket4_perc,speak_count,speak_length,avg_next_speaker_length,avg_next_speaker_gender,laughter_sum,first_to_introduce_topic,sum_interrupted,sum_interrupter,sum_hedge,avg_day_sentiment,avg_sentiment_per_speaker,dissenter_dummy,total_yes_vote,total_no_vote,total_vote,perc_disset_vote,Attendees,Male,Female,Percent.Male.Att,Percent.Female.Att,ATT.NOT.VOTERS,Female.Voters,Male.Voters,Female.NON.Voters,Male.NON.Voters,Number.of.Voters,percent_fem_voter,percent_male_voter,Number.of.NonVoters,percent_female_NONvoters,percent_male_NONvoters,Total.Voters,voter_dummy,fin_crisis,econ_crisis,target_upper,target_lower,target_mid,chair,b1_dummy,b2_dummy,b3_dummy,b4_dummy,fem_dummy,pol_dummy,epu,mpu,shawdow_i_rate
5/20/1997,1997,5,2,mr moskow,president,moskow,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,6993,15,1,0,0,0,2,9,0.057385075,0.10171131,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr mcteer,president,mcteer,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,3,4503,52.33333333,1,1,0,0,2,4,0.057385075,0.231837607,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,chairman greenspan,chairman,greenspan,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,56,20410,2052.462963,0.907407407,3,2,1,3,22,0.057385075,0.00466498,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr guynn,president,guynn,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,7277,16,1,0,0,0,2,13,0.057385075,0.104996847,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,ms phillips,governor,phillips,Ms,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,5648,15,1,0,0,0,2,12,0.057385075,0.082097458,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr jordan,president,jordan,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,7,12415,433,1,1,0,0,2,12,0.057385075,0.125429222,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr hoenig,president,hoenig,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,3,4851,323.3333333,1,0,0,0,3,3,0.057385075,0.211574074,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,vice chairman mcdonough,vice chairman,mcdonough,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,4,6878,25.5,1,0,1,0,2,10,0.057385075,0.032242877,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,gdpchairman greenspan,chairman,greenspan,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,1,111,3,1,0,0,0,0,0,0.057385075,0,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr boehne,president,boehne,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,4084,15.5,1,0,0,0,2,4,0.057385075,0.092273308,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr meyer,governor,meyer,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,17866,35.5,1,0,0,0,2,24,0.057385075,0.037258429,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr melzer,president,melzer,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,1,4503,13,1,0,0,0,2,4,0.057385075,0.024813896,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr kelley,governor,kelley,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,4820,733.5,1,1,0,0,2,13,0.057385075,0.172126478,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,ms minehan,president,minehan,Ms,0,17,10,5,18,50,0.34,0.2,0.1,0.36,3,8023,35.33333333,1,0,0,1,2,12,0.057385075,0.060063106,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,0,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr broaddus,president,broaddus,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,8713,15.5,1,0,0,0,2,15,0.057385075,0.05586451,1,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,ms rivlin,governor,rivlin,Ms,0,17,10,5,18,50,0.34,0.2,0.1,0.36,1,597,14,1,0,0,0,2,1,0.057385075,0.24,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,NA,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr bernard,deputy secretary,bernard,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,954,6.5,1,0,0,0,2,1,0.057385075,0.072580645,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,1,0,0,NA,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr stern,president,stern,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,2,4830,16.5,1,0,0,0,2,13,0.057385075,0.050328386,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr fisher,system open market account manager,fisher,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,13,5708,134.4615385,1,0,0,1,2,7,0.057385075,0.058745836,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr parry,president,parry,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,5,5678,165.6,0.8,1,1,0,3,7,0.057385075,0.081803891,0,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,74.99195665,75.03735614,5.354305512
7/2/1997,1997,7,3,chairman greenspan,chairman,greenspan,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,130,40311,1392.883333,0.825,7,11,0,2,32,0.035774497,-0.014292499,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,ms rivlin,governor,rivlin,Ms,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,4,5554,84,1,0,0,0,2,10,0.035774497,0.159721016,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr mcteer,president,mcteer,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,10,9353,293.5,1,5,1,0,2,20,0.035774497,0.014729408,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr broaddus,president,broaddus,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,8,14684,451.25,1,2,1,0,2,32,0.035774497,0.08559531,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr stern,president,stern,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,6,6273,18.16666667,1,1,0,0,2,17,0.035774497,-0.091744966,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr boehne,president,boehne,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,9,8021,475.4444444,1,1,0,0,2,8,0.035774497,0.040450099,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr meyer,governor,meyer,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,9,16919,86.33333333,1,0,0,0,2,24,0.035774497,0.019337847,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr moskow,president,moskow,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,7,8615,188.2857143,1,0,1,0,2,8,0.035774497,0.118574016,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,iichairman greenspan,chairman,greenspan,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,1,130,467,0,0,0,0,0,1,0.035774497,-0.0625,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr prell,economist,prell,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,8,1428,388.875,0.875,1,0,0,2,1,0.035774497,0.027577082,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr jordan,president,jordan,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,14,22799,271.8461538,1,5,0,1,2,28,0.035774497,0.091082587,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr hoenig,president,hoenig,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,5,6581,466.5,1,1,0,0,2,10,0.035774497,0.151892134,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr bernard,deputy secretary,bernard,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,2,1843,13,1,0,0,0,2,1,0.035774497,0.106257913,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,1,0,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr parry,president,parry,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,15,7547,577,1,1,0,0,2,15,0.035774497,0.070865231,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr fisher,system open market account manager,fisher,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,3,789,808.6666667,1,0,0,0,2,4,0.035774497,0.149726776,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr melzer,president,melzer,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,6,11580,32.16666667,1,0,1,0,2,17,0.035774497,0.079977234,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr kelley,governor,kelley,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,6,5129,114.1666667,0.833333333,0,1,0,2,9,0.035774497,0.120611151,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,ms phillips,governor,phillips,Ms,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,11,7975,280.1111111,1,2,0,1,2,18,0.035774497,0.099663537,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,chajrman greenspan,chairman,greenspan,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,1,39,2596,1,0,0,0,0,0,0.035774497,0.166666667,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,bfimr parry,president,parry,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,1,2,55,1,0,0,0,0,0,0.035774497,0,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,ms minehan,president,minehan,Ms,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,15,16094,103.7142857,1,0,0,0,2,21,0.035774497,0.115279279,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,0,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,vice chairman mcdonough,vice chairman,mcdonough,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,10,6527,388.3333333,1,0,0,0,2,10,0.035774497,0.004665772,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr guynn,president,guynn,Mr,0,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,6,8183,15.25,1,0,0,0,2,14,0.035774497,0.086973229,0,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,57.1136192,24.04670856,5.347401138
8/19/1997,1997,8,3,mr jordan,president,jordan,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,2,9222,39.5,1,0,0,0,2,7,0.048658352,0.034394904,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr stern,president,stern,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,3,2115,279.6666667,1,0,2,0,2,5,0.048658352,-0.101957347,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr guynn,president,guynn,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,2,3953,17,1,0,0,0,2,4,0.048658352,0.047745358,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,ms phillips,governor,phillips,Ms,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,8,4123,44.25,1,1,0,0,3,6,0.048658352,0.198329689,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr boehne,president,boehne,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,6,1673,25.33333333,0.666666667,0,0,0,3,4,0.048658352,0.09075,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,chairman greenspan,chairman,greenspan,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,101,24128,1118.77551,0.765306122,11,1,3,3,30,0.048658352,0.012393211,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr truman,economist,truman,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,7,11071,111.1428571,1,1,1,0,2,16,0.048658352,0.074639216,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr parry,president,parry,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,5,4601,438,1,1,0,0,2,6,0.048658352,0.123946725,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,vice chairman mcdonough,vice chairman,mcdonough,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,12,5792,1439.083333,1,1,1,0,3,6,0.048658352,-0.001046248,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr bernard,deputy secretary,bernard,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,3,1653,44.33333333,1,0,0,0,2,2,0.048658352,0.104747743,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,1,0,0,NA,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,ms rivlin,governor,rivlin,Ms,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,6,3425,1020.166667,1,1,0,0,2,4,0.048658352,0.132957393,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,NA,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr melzer,president,melzer,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,6,6034,353.6666667,1,0,2,0,2,8,0.048658352,-0.017514072,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr hoenig,president,hoenig,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,2,2703,15,1,0,0,0,2,6,0.048658352,0.037946429,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr kelley,governor,kelley,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,4,1813,232.25,1,1,0,0,2,4,0.048658352,0.051190476,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,ms minehan,president,minehan,Ms,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,12,6167,110.6666667,1,1,1,0,2,10,0.048658352,0.048704365,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,0,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr mcteer,president,mcteer,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,3,3405,897.6666667,1,1,0,0,2,6,0.048658352,0.033036744,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr moskow,president,moskow,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,3,5496,559.3333333,1,0,0,0,2,10,0.048658352,0.116475096,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr prell,economist,prell,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,11,12143,170,1,0,1,0,3,21,0.048658352,0.111456632,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr broaddus,president,broaddus,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,3,5925,269,1,1,0,0,2,8,0.048658352,0.160067658,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr meyer,governor,meyer,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,5,6554,285.8,0.8,1,0,0,3,10,0.048658352,0.067169312,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,ichairman greenspan,chairman,greenspan,Mr,0,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,1,15,13,1,0,0,0,0,0,0.048658352,0,0,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,66.42318316,75.88222824,5.401154315
9/30/1997,1997,9,3,chairman greenspan,chairman,greenspan,Mr,0,17,10,5,18,50,0.34,0.2,0.1,0.36,67,17151,1874.6875,0.875,1,4,0,1,25,0.046127502,0.005787211,0,10,0,10,0,50,43,7,0.86,0.14,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,47.76498995,16.57450987,5.529254714
