,Unnamed: 0,date,bucket_1,bucket_2,bucket_3,bucket_4,total,bucket1_perc,bucket2_perc,bucket3_perc,bucket4_perc,speaker,speak_count,speak_length,avg_next_speaker_length,avg_next_speaker_gender,laughter_sum,first_to_introduce_topic,sum_interrupted,sum_interrupter,sum_hedge,avg_day_sentiment,avg_sentiment_per_speaker,short_name,dissenter_dummy,total_yes_vote,total_no_vote,total_vote,perc_disset_vote,Attendees,Male,Female,Percent Male Att,Percent Female Att,ATT NOT VOTERS,Female Voters,Male Voters,Female NON Voters,Male NON Voters,Number of Voters,percent_fem_voter,percent_male_voter,Number of NonVoters,percent_female_NONvoters,percent_male_NONvoters,Total Voters
1357,84,19991005,17,9,3,19,48,0.3541666666666667,0.1875,0.0625,0.3958333333333333,ms minehan,8.0,9017.0,173.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0523727595297066,0.0486115044749064,minehan,,10.0,0.0,10.0,0.0,48.0,42.0,6.0,0.875,0.125,38.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1358,84,19991005,17,9,3,19,48,0.3541666666666667,0.1875,0.0625,0.3958333333333333,mr moskow,2.0,7586.0,15.5,1.0,0.0,0.0,0.0,0.0,9.0,0.0523727595297066,0.0885400604453216,moskow,0.0,10.0,0.0,10.0,0.0,48.0,42.0,6.0,0.875,0.125,38.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1359,84,19991005,17,9,3,19,48,0.3541666666666667,0.1875,0.0625,0.3958333333333333,mr parry,4.0,6149.0,368.25,0.75,0.0,0.0,0.0,0.0,8.0,0.0523727595297066,0.1958474585056863,parry,,10.0,0.0,10.0,0.0,48.0,42.0,6.0,0.875,0.125,38.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1360,84,19991005,17,9,3,19,48,0.3541666666666667,0.1875,0.0625,0.3958333333333333,mr poole,6.0,7540.0,459.0,0.6666666666666666,1.0,0.0,0.0,0.0,10.0,0.0523727595297066,0.1250206164420834,poole,,10.0,0.0,10.0,0.0,48.0,42.0,6.0,0.875,0.125,38.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1361,84,19991005,17,9,3,19,48,0.3541666666666667,0.1875,0.0625,0.3958333333333333,mr prell,1.0,8989.0,4458.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0523727595297066,0.084472049689441,prell,,10.0,0.0,10.0,0.0,48.0,42.0,6.0,0.875,0.125,38.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1362,84,19991005,17,9,3,19,48,0.3541666666666667,0.1875,0.0625,0.3958333333333333,mr stern,3.0,3947.0,1056.6666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,6.0,0.0523727595297066,0.0503130722428968,stern,0.0,10.0,0.0,10.0,0.0,48.0,42.0,6.0,0.875,0.125,38.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1363,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr bernard,1.0,534.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0428971197085364,0.122448979591837,bernard,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1364,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr bernardc,1.0,221.0,678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0428971197085364,-0.0344827586206897,bernardc,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1365,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr boehne,9.0,5558.0,147.55555555555554,1.0,1.0,1.0,0.0,0.0,4.0,0.0428971197085364,0.0238137327020534,boehne,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1366,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr broaddus,5.0,9410.0,22.4,0.8,1.0,0.0,0.0,0.0,22.0,0.0428971197085364,0.1425583183130864,broaddus,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1367,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,imr ferguson,2.0,1070.0,27.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0428971197085364,0.074712643678161,ferguson,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1368,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr ferguson,30.0,18269.0,801.2333333333333,0.9333333333333332,1.0,0.0,0.0,1.0,31.0,0.0428971197085364,0.0487262167459875,ferguson,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1369,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr fisher,7.0,17943.0,116.85714285714286,1.0,0.0,0.0,0.0,0.0,17.0,0.0428971197085364,0.1064698046997797,fisher,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1370,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr gramlich,4.0,8646.0,139.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0428971197085364,0.0198293976037738,gramlich,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1371,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,chairman greenspan,83.0,23622.0,1560.7073170731708,0.9146341463414634,5.0,6.0,1.0,1.0,21.0,0.0428971197085364,-0.0164674793364183,greenspan,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1372,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr guynn,3.0,5449.0,16.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0428971197085364,0.221505376344086,guynn,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1373,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr hoenig,6.0,4057.0,393.1666666666667,1.0,0.0,1.0,0.0,0.0,3.0,0.0428971197085364,0.2129073605843517,hoenig,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1374,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,ms johnson,2.0,7590.0,4688.5,1.0,0.0,1.0,0.0,0.0,11.0,0.0428971197085364,0.0595538140432402,johnson,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1375,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr jordan,4.0,8913.0,179.5,1.0,0.0,0.0,0.0,0.0,12.0,0.0428971197085364,0.1175218438585909,jordan,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1376,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr kelley,4.0,4804.0,16.25,1.0,0.0,0.0,0.0,0.0,17.0,0.0428971197085364,0.1728653680228312,kelley,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1377,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr kohn,3.0,11436.0,5176.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0428971197085364,0.010427177934746,kohn,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1378,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr mattingly,2.0,529.0,64.5,1.0,0.0,0.0,0.0,0.0,2.0,0.0428971197085364,0.09375,mattingly,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1379,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,vice chairman mcdonough,14.0,7794.0,248.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0428971197085364,-0.0522436659684999,mcdonough,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1380,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr mcteer,9.0,7920.0,105.11111111111111,1.0,1.0,2.0,0.0,0.0,11.0,0.0428971197085364,0.0556453311187703,mcteer,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1381,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr meyer,8.0,11093.0,35.75,1.0,0.0,0.0,0.0,0.0,23.0,0.0428971197085364,0.0978824257277479,meyer,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1382,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,ms minehan,12.0,10269.0,207.5,1.0,0.0,2.0,0.0,0.0,14.0,0.0428971197085364,0.1183626698650013,minehan,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1383,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr moskow,4.0,6461.0,16.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0428971197085364,0.0485008818342151,moskow,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1384,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr parry,6.0,5108.0,546.6666666666666,0.8333333333333334,1.0,1.0,0.0,0.0,12.0,0.0428971197085364,0.2101148765232332,parry,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1385,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr poole,9.0,4483.0,58.77777777777778,1.0,1.0,2.0,0.0,0.0,8.0,0.0428971197085364,0.0592360603230168,poole,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1386,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr prell,11.0,12240.0,130.7,0.7,0.0,0.0,0.0,0.0,17.0,0.0428971197085364,0.0690867413143347,prell,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1387,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr stern,5.0,4331.0,26.4,1.0,1.0,0.0,0.0,0.0,11.0,0.0428971197085364,0.0507428541277211,stern,0.0,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1388,85,19991116,17,10,4,12,43,0.3953488372093023,0.2325581395348837,0.0930232558139534,0.2790697674418604,mr stockton,1.0,179.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0428971197085364,-0.1,stockton,,10.0,0.0,10.0,0.0,43.0,38.0,5.0,0.8837209302325582,0.1162790697674418,33.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1389,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr bernard,3.0,540.0,37.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0551828085953771,0.0416666666666666,bernard,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1390,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr bernardc,1.0,220.0,132.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0551828085953771,0.0,bernardc,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1391,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr boehne,3.0,2224.0,21.666666666666668,1.0,0.0,0.0,0.0,1.0,3.0,0.0551828085953771,0.1266666666666666,boehne,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1392,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr broaddus,5.0,10596.0,63.4,1.0,1.0,0.0,0.0,1.0,21.0,0.0551828085953771,0.0712704262985607,broaddus,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1393,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr ferguson,33.0,15815.0,1169.5757575757575,0.9090909090909092,1.0,1.0,0.0,1.0,28.0,0.0551828085953771,0.0831202825650604,ferguson,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1394,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr fisher,9.0,16165.0,45.0,0.6666666666666666,0.0,0.0,0.0,1.0,17.0,0.0551828085953771,0.0339969379330174,fisher,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1395,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,ms fox,3.0,496.0,99.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0551828085953771,0.0726851851851852,fox,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1396,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr gramlich,5.0,7230.0,885.4,1.0,2.0,0.0,0.0,1.0,10.0,0.0551828085953771,0.0935803565820525,gramlich,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1397,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,chairman greenspan,65.0,24930.0,1601.046875,0.90625,1.0,5.0,0.0,1.0,30.0,0.0551828085953771,0.0001653067482828,greenspan,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1398,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr guynn,3.0,8290.0,39.333333333333336,1.0,0.0,0.0,0.0,1.0,18.0,0.0551828085953771,0.0915083131063537,guynn,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1399,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr hoenig,4.0,5208.0,305.5,1.0,0.0,0.0,0.0,1.0,11.0,0.0551828085953771,0.0656766955505298,hoenig,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1400,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,ms johnson,1.0,4096.0,56.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0551828085953771,0.0909090909090909,johnson,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1401,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr jordan,6.0,8874.0,204.8333333333333,1.0,0.0,0.0,0.0,1.0,13.0,0.0551828085953771,0.0101932696495343,jordan,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1402,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr kelley,8.0,4671.0,430.0,1.0,1.0,0.0,1.0,1.0,16.0,0.0551828085953771,0.0286936968386922,kelley,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1403,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr kohn,8.0,12753.0,1946.25,0.75,1.0,0.0,0.0,1.0,32.0,0.0551828085953771,0.1193077987225628,kohn,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1404,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,vice chairman mcdonough,9.0,7461.0,166.22222222222223,1.0,0.0,1.0,0.0,1.0,15.0,0.0551828085953771,0.0504594602417097,mcdonough,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1405,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr mcteer,3.0,2844.0,13.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0551828085953771,0.0117137764196587,mcteer,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1406,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr meyer,6.0,8378.0,281.6666666666667,1.0,1.0,2.0,0.0,1.0,11.0,0.0551828085953771,0.0873859542122553,meyer,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1407,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,ms minehan,11.0,12145.0,241.72727272727272,1.0,0.0,4.0,1.0,1.0,16.0,0.0551828085953771,0.0906994113043935,minehan,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1408,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr moskow,4.0,7915.0,239.25,1.0,1.0,0.0,0.0,1.0,12.0,0.0551828085953771,0.0939406004337218,moskow,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1409,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr parry,5.0,6592.0,114.4,1.0,0.0,0.0,0.0,1.0,16.0,0.0551828085953771,0.1881574888377757,parry,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1410,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr poole,4.0,5657.0,596.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0551828085953771,0.1376637834427746,poole,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1411,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr prell,8.0,11767.0,1410.0,0.875,1.0,0.0,1.0,1.0,28.0,0.0551828085953771,0.0779362869851792,prell,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1412,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr stern,3.0,4539.0,169.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0551828085953771,0.0598723723723723,stern,0.0,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1413,86,19991221,17,10,7,18,52,0.3269230769230769,0.1923076923076923,0.1346153846153846,0.3461538461538461,mr stockton,5.0,3915.0,554.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0551828085953771,0.1184724322207159,stockton,,10.0,0.0,10.0,0.0,52.0,45.0,7.0,0.8653846153846154,0.1346153846153846,42.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1414,87,20000202,17,8,6,26,57,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.4561403508771929,mr bernard,7.0,2731.0,130.57142857142858,1.0,0.0,0.0,0.0,1.0,1.0,0.0490408863953124,0.0979850004517936,bernard,,10.0,0.0,10.0,0.0,57.0,49.0,8.0,0.8596491228070176,0.1403508771929824,47.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1415,87,20000202,17,8,6,26,57,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.4561403508771929,mr bernardc,2.0,430.0,150.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0490408863953124,0.0,bernardc,,10.0,0.0,10.0,0.0,57.0,49.0,8.0,0.8596491228070176,0.1403508771929824,47.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1416,87,20000202,17,8,6,26,57,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.4561403508771929,mr boehne,6.0,3122.0,169.33333333333334,1.0,1.0,0.0,0.0,1.0,4.0,0.0490408863953124,0.1696323819382826,boehne,,10.0,0.0,10.0,0.0,57.0,49.0,8.0,0.8596491228070176,0.1403508771929824,47.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1417,87,20000202,17,8,6,26,57,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.4561403508771929,mr broaddus,6.0,7509.0,277.8333333333333,1.0,0.0,0.0,0.0,1.0,9.0,0.0490408863953124,0.0986621009818538,broaddus,0.0,10.0,0.0,10.0,0.0,57.0,49.0,8.0,0.8596491228070176,0.1403508771929824,47.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1418,87,20000202,17,8,6,26,57,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.4561403508771929,mr ferguson,13.0,6774.0,82.92307692307692,1.0,1.0,0.0,0.0,1.0,14.0,0.0490408863953124,0.0776450450789184,ferguson,0.0,10.0,0.0,10.0,0.0,57.0,49.0,8.0,0.8596491228070176,0.1403508771929824,47.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1419,87,20000202,17,8,6,26,57,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.4561403508771929,mr fisher,7.0,18673.0,181.8571428571429,1.0,0.0,0.0,0.0,1.0,14.0,0.0490408863953124,0.0978885065766723,fisher,,10.0,0.0,10.0,0.0,57.0,49.0,8.0,0.8596491228070176,0.1403508771929824,47.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
1420,87,20000202,17,8,6,26,57,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.4561403508771929,mr gramlich,7.0,11053.0,334.0,1.0,3.0,0.0,0.0,1.0,18.0,0.0490408863953124,0.0442326019864511,gramlich,0.0,10.0,0.0,10.0,0.0,57.0,49.0,8.0,0.8596491228070176,0.1403508771929824,47.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,,,8.0
